,highly_variable,highly_variable_rank,means,variances,variances_norm,highly_variable_nbatches
ENSMUSG00000095941,True,17126.0,0.001572967118691564,0.0016093084021871432,0.7390097308522265,2
ENSMUSG00000003657,True,159.0,0.691506853270522,15.090600447246619,8.217261868848487,2
ENSMUSG00000046441,True,20284.5,0.033926718571899224,0.03681888415798999,0.6556062362211498,2
ENSMUSG00000059854,True,1263.5,0.041474404610881165,0.23863879222524634,2.8787669274675802,2
ENSMUSG00000010936,True,11381.0,0.2165555144260445,0.29151924082784053,0.8371120255397284,2
ENSMUSG00000033763,True,5386.0,0.6411717871330059,1.6550773967198866,1.0855459796880829,2
ENSMUSG00000031750,True,2792.5,0.320738314695669,0.8224073058111564,1.4846888750496348,2
ENSMUSG00000033732,True,19570.0,0.6728473355650564,1.0162793562173722,0.687223066917605,2
ENSMUSG00000031753,True,16576.5,0.5087667000541521,0.7530130754496854,0.756522438211098,2
ENSMUSG00000033703,True,17069.5,0.13275986855807717,0.15435024653517518,0.731891218070134,2
ENSMUSG00000031749,True,13708.5,0.4520878144514165,0.74943534302329,0.8077335348673269,2
ENSMUSG00000015023,True,17267.5,0.1682889024163956,0.19883380540451015,0.7391173791136638,2
ENSMUSG00000033658,True,11374.5,0.2882759276861147,0.4144571171027944,0.8413831905076071,2
ENSMUSG00000031960,True,9408.5,0.4654864364129344,0.8668796721067759,0.897861797930193,2
ENSMUSG00000109941,True,21534.5,0.0,0.0,0.0,2
ENSMUSG00000033633,True,2371.5,0.05408867312200128,0.1551812971096626,1.7607251075701735,2
ENSMUSG00000033624,True,15588.0,0.41221359501800653,0.5905706901994815,0.7763088522065674,2
ENSMUSG00000003316,True,17469.0,1.9994403730436132,7.284275303540459,0.7033101051077506,2
ENSMUSG00000033596,True,13673.0,0.35426930636078935,0.502513102489646,0.7987932161044073,2
ENSMUSG00000012519,True,10190.5,0.008359257548159396,0.01154229476963675,0.8813318396058352,2
ENSMUSG00000033579,True,863.5,0.9466438476773292,12.531315161156094,3.9132997069721576,2
ENSMUSG00000031959,True,10580.0,0.29892635408659035,0.4388243098049857,0.857558617298145,2
ENSMUSG00000033545,True,9411.5,1.4393018354912126,4.4739865668512655,0.8901860906973391,2
ENSMUSG00000031958,True,18508.5,0.07557969731625207,0.09006937059115935,0.7134619761474337,2
ENSMUSG00000055835,True,17219.0,0.5159552260566287,0.7579454931908917,0.7447342775472987,2
ENSMUSG00000031957,True,12654.0,0.00029525676806616403,0.0003008499176373959,0.8358519532017888,2
ENSMUSG00000031955,True,6848.5,0.34985654899629265,0.6122699551421125,0.9968846073814621,2
ENSMUSG00000031954,True,17942.5,1.2095338469578258,2.891739164219376,0.7296766251566624,2
ENSMUSG00000031953,True,18932.5,0.07572123122190623,0.08649020065559969,0.6952060168534264,2
ENSMUSG00000031952,True,8949.0,0.020241241938721025,0.030703850446196747,0.906821707559613,2
ENSMUSG00000031951,True,9058.0,0.15352961419466735,0.22253496308238008,0.9028050808699983,2
ENSMUSG00000031950,True,12246.5,1.8525404862707378,7.512344832650793,0.8184201467618673,2
ENSMUSG00000031949,True,10874.0,0.2781170830950767,0.3943766969612997,0.8491637844557332,2
ENSMUSG00000031948,True,16591.0,0.17703631315062995,0.2389781097369649,0.7565471670568604,2
ENSMUSG00000033430,True,8667.0,0.45652719817776277,0.9665434353455633,0.921113875493994,2
ENSMUSG00000031772,True,789.0,1.4546870207254867,16.880738303309435,3.1896774311476004,2
ENSMUSG00000078908,True,18993.0,0.10655443990441965,0.13146689503187556,0.7051244689319967,2
ENSMUSG00000033409,True,19258.0,0.0054063348493397605,0.005707747312767593,0.6955979401116905,2
ENSMUSG00000053399,True,1709.0,0.19097184090642289,0.6339118021340958,1.9915868427367298,2
ENSMUSG00000031767,True,14541.5,0.06259123966660482,0.08105606076470413,0.7795544477788594,2
ENSMUSG00000046844,True,1085.0,1.0978909317948582,11.031669532464065,2.6790797231980608,2
ENSMUSG00000008874,True,10232.0,0.0003402257347455798,0.0003649612954439694,0.8708035147356312,2
ENSMUSG00000004637,True,5923.0,3.475967045794502,28.69083621903903,1.0811060333469489,2
ENSMUSG00000055435,True,472.5,0.5359099683418475,5.446120622168998,4.4920760463933,2
ENSMUSG00000034467,True,771.5,0.013500393833476603,0.15013788884056964,4.64178177121539,2
ENSMUSG00000031758,True,3853.0,0.884855777423496,2.753808093424822,1.2267494082778851,2
ENSMUSG00000014633,True,8110.0,0.3136005562897857,0.5384657355754041,0.9377211454148797,2
ENSMUSG00000031756,True,15225.5,0.026705057541343048,0.03266363921227294,0.7493083083686427,2
ENSMUSG00000047388,True,9479.5,0.3527632009951869,0.7073592432490513,0.9026370963669643,2
ENSMUSG00000031847,True,16794.0,0.06988922960113,0.08687645746680502,0.7437788373899867,2
ENSMUSG00000034424,True,9707.0,0.3786570420455105,0.6646337420929657,0.880731461276762,2
ENSMUSG00000034416,True,1926.5,0.013045852251856508,0.1630010223579697,4.748995260165468,2
ENSMUSG00000031845,True,17679.5,0.005608458520625135,0.006209646806041134,0.7326380573462661,2
ENSMUSG00000052557,True,12323.0,0.2935429770781343,0.4267306174658897,0.8229933190162604,2
ENSMUSG00000034390,True,13614.5,2.4493114541165064,12.101968620150126,0.8428520420609177,2
ENSMUSG00000034330,True,3698.0,0.05447623461114624,0.11357049550663399,1.2560177120275506,2
ENSMUSG00000034308,True,16904.5,0.07224891695793934,0.08845910083500139,0.739396714181437,2
ENSMUSG00000031844,True,5088.5,0.012090616728076918,0.024794437217399195,1.2580106150413537,2
ENSMUSG00000031843,True,18105.0,0.17574428373429873,0.20581984280763083,0.7212757503570355,2
ENSMUSG00000031841,True,676.0,2.9216852427945517,67.87014496714507,3.4334804615412162,2
ENSMUSG00000031839,True,14567.5,1.5926288526570507,7.075871979076183,0.7700848455545415,2
ENSMUSG00000074064,True,17355.5,0.1768479168481204,0.21114389988667226,0.7385365571966391,2
ENSMUSG00000074063,True,11893.0,0.0027471305065683094,0.0035935212151681907,0.8803151663926629,2
ENSMUSG00000031837,True,1562.5,0.36167889033631107,1.8915896582072322,2.2565921365320696,2
ENSMUSG00000034224,True,11024.0,0.0022930622824922087,0.002851809999010937,0.8591450625155337,2
ENSMUSG00000031835,True,15231.5,0.48159976388925707,0.7443331702010325,0.782308637601068,2
ENSMUSG00000034189,True,13823.5,0.254156197575652,0.3893866279773685,0.8098041323617302,2
ENSMUSG00000031831,True,4527.5,0.004252052478310757,0.007229143243145908,1.1255036526394506,2
ENSMUSG00000031832,True,20365.0,0.06371735726376618,0.06950472085993782,0.6556025188244161,2
ENSMUSG00000024266,True,4853.5,0.001510010565340382,0.0023498337822758886,1.1204578303590762,2
ENSMUSG00000045246,True,2237.5,0.02984211632477629,0.10206070245059785,1.8168299081809742,2
ENSMUSG00000023336,True,2921.5,0.02210118206845886,0.05956227452772965,1.4534229342660008,2
ENSMUSG00000034112,True,7392.5,0.007889213506973504,0.012881960553968518,0.995477757909139,2
ENSMUSG00000034105,True,20145.0,0.0624075769395352,0.06861503942507759,0.6627043367418214,2
ENSMUSG00000031827,True,4364.5,0.4684238566521882,1.2254987600278067,1.175700669591572,2
ENSMUSG00000031828,True,18791.5,0.05679722498873409,0.06410185641054673,0.6864872712498824,2
ENSMUSG00000031826,True,10880.0,0.41734005721945994,0.7360175919361327,0.8603964686157418,2
ENSMUSG00000031825,True,1534.5,0.03821119604197356,1.0698344225710663,8.814347012226854,2
ENSMUSG00000031823,True,16667.5,0.20202604129192528,0.25392951219640864,0.7500013216201172,2
ENSMUSG00000031824,True,4405.0,0.8520329286441903,3.5681901322129677,1.1520740678291488,2
ENSMUSG00000042269,True,12381.0,0.005911407348781199,0.008004205719403122,0.8446676193462905,2
ENSMUSG00000031822,True,10112.0,0.9084984483339708,4.503588205719279,0.9774546250478569,2
ENSMUSG00000031821,True,19420.5,0.03240156056515104,0.03616740669194403,0.679317904694068,2
ENSMUSG00000043687,True,10704.5,0.13113684387910826,0.23909384155255103,0.9300479880238006,2
ENSMUSG00000031819,True,17143.0,0.32998961453548475,0.4754031320283777,0.7417810397704216,2
ENSMUSG00000031818,True,11730.5,4.3373457091085355,38.90750676147966,0.9977814194991705,2
ENSMUSG00000041515,True,3782.5,0.04143452423779968,0.11907942428414976,1.3783663792184564,2
ENSMUSG00000042812,True,4697.5,0.004018332190963794,0.0068335741554470435,1.107924504018186,2
ENSMUSG00000031816,True,12443.0,0.2605577666612388,0.3474866164989917,0.814494713738759,2
ENSMUSG00000046714,True,2475.0,0.0036887570009580756,0.008640198374173224,2.0092789730210527,2
ENSMUSG00000097084,True,10312.0,0.0004808129253117533,0.0005281542399154369,0.8919708613533168,2
ENSMUSG00000031809,True,4118.0,0.0005811647246384495,0.0013355957341530586,1.5009794280633006,2
ENSMUSG00000052934,True,8832.5,0.46982913686092,0.8479566960753053,0.909101421176356,2
ENSMUSG00000031812,True,12942.0,1.4161225816163077,4.6778245071969975,0.807326018119242,2
ENSMUSG00000061410,True,16954.0,0.8757565436946881,1.8207317745686689,0.7487951525264596,2
ENSMUSG00000025318,True,13090.5,0.6859521208311401,2.271616245057759,0.8427822834817085,2
ENSMUSG00000040263,True,18290.5,0.12925122410260878,0.14866041326075077,0.7167281751719954,2
ENSMUSG00000040010,True,1868.0,0.29053561826175534,1.9346254754347494,2.73509042149111,2
ENSMUSG00000025317,True,3818.0,0.013260638237443717,0.03071050217462434,1.2699254270800717,2
ENSMUSG00000025316,True,11117.0,0.5845389355514237,1.5276749501687674,0.8658746100350037,2
ENSMUSG00000043903,True,15044.0,0.02099151364595128,0.030556942060606884,0.7960563648175425,2
ENSMUSG00000049577,True,13793.0,0.12029009243726119,0.1871974337484565,0.8374376352550961,2
ENSMUSG00000039079,True,18122.5,0.0070152771413748575,0.007767221590382387,0.719994561418815,2
ENSMUSG00000017478,True,14543.0,0.3413423851918613,0.5473346045146633,0.7926472456964091,2
ENSMUSG00000046108,True,12020.5,0.0011549924073449944,0.001369746280812096,0.8304114863413323,2
ENSMUSG00000006519,True,2654.0,0.049999810656982405,0.13481040785552287,1.5307189559444598,2
ENSMUSG00000006517,True,17195.0,0.08552422927924687,0.10479313419974347,0.7401032643056527,2
ENSMUSG00000006587,True,16481.0,0.0036777514380602187,0.004097111541252105,0.7509287431883005,2
ENSMUSG00000014470,True,14175.5,0.358605261463773,0.5332610247556784,0.7952665021363441,2
ENSMUSG00000049482,True,19414.0,0.09698492545565397,0.1071742079428866,0.6837629202381734,2
ENSMUSG00000014444,True,4341.5,0.03852905563276543,0.0779829039255698,1.15261863945245,2
ENSMUSG00000006585,True,18714.0,0.01071350129321281,0.012625877359545377,0.7123597621067634,2
ENSMUSG00000006589,True,10248.5,0.3157008437124864,0.5387382900003165,0.8729433566592233,2
ENSMUSG00000015027,True,10626.0,0.13108453787049695,0.17880014231506308,0.8566346807823841,2
ENSMUSG00000015013,True,10969.5,0.5872483157938585,1.2057047945229247,0.8618978134702291,2
ENSMUSG00000069867,True,13154.0,0.0005348940247130507,0.0005523588863609578,0.8083031587420937,2
ENSMUSG00000006362,True,5001.0,0.41419033612172484,1.1571740273864477,1.1301918354129659,2
ENSMUSG00000015016,True,20347.5,0.054713978437617154,0.06202038981913416,0.6598865674565726,2
ENSMUSG00000031962,True,18616.5,0.0364300699433107,0.04620647332474562,0.7145498647684781,2
ENSMUSG00000035569,True,19951.5,3.0684002834464974,13.256166052871869,0.5941544888652912,2
ENSMUSG00000000738,True,15389.0,0.3058640005907502,0.4192700452680307,0.7723352746086697,2
ENSMUSG00000000740,True,15113.0,8.057284191562118,119.23754464362659,0.617274831677308,2
ENSMUSG00000034796,True,748.0,0.45826311863097424,3.3273432180794824,3.252431057999905,2
ENSMUSG00000000739,True,1804.5,0.02903551506981077,0.09444477036221695,1.9104666279080258,2
ENSMUSG00000019278,True,2188.0,0.0005419943878729584,0.0015804839472844767,1.876606334273957,2
ENSMUSG00000000743,True,15774.5,0.3766245630909869,0.6287985554543619,0.7707178258499048,2
ENSMUSG00000048478,True,18083.0,0.06045485873117457,0.07195154224859678,0.714776004863793,2
ENSMUSG00000033862,True,16002.5,0.2532242749109141,0.3804714844536675,0.7674680754001844,2
ENSMUSG00000033594,True,10746.5,0.20553894596528963,0.37421990683029305,0.9109727656700055,2
ENSMUSG00000001062,True,15537.5,0.3905254174066823,0.5438400920383203,0.7703363518271558,2
ENSMUSG00000001065,True,16223.5,0.14309160699205895,0.1818720279165794,0.7661030399630446,2
ENSMUSG00000032815,True,14765.0,0.022679506647833348,0.028354299869194258,0.7726619157319862,2
ENSMUSG00000010154,True,13579.0,0.1420650128185223,0.24571006739210113,0.8513629655877357,2
ENSMUSG00000001472,True,15812.5,3.4921712579192716,28.034001523686953,0.7729104002532385,2
ENSMUSG00000074037,True,19300.5,0.01461515084958212,0.01573452492112678,0.6764712493539127,2
ENSMUSG00000062380,True,3021.5,1.4413525387111799,8.067732393505755,1.4020826739589622,2
ENSMUSG00000001482,True,17482.5,0.154557273422678,0.21700810760850606,0.7358926725834305,2
ENSMUSG00000031967,True,17120.0,0.36440803325620763,0.5301442067380558,0.745906184037128,2
ENSMUSG00000031970,True,8826.0,0.15507441653949128,0.26494703282343296,0.9617959191120615,2
ENSMUSG00000040220,True,15526.5,0.14262026121762708,0.17132786789746035,0.7595213396150358,2
ENSMUSG00000039960,True,4151.0,0.6988706399036623,2.7821010358206095,1.4185608269722105,2
ENSMUSG00000019478,True,9808.0,0.33842496430884117,0.5994369932389114,0.8851062160806569,2
ENSMUSG00000031971,True,4893.0,0.37722998738975505,0.7518759431641455,1.0874592589393246,2
ENSMUSG00000031972,True,11669.5,0.13024219812095988,0.19524767680322178,0.8538477590671438,2
ENSMUSG00000039509,True,15524.5,0.17015274774587139,0.20679515291750047,0.7656806076010623,2
ENSMUSG00000031974,True,4195.0,0.37486674985136575,0.9637542807751768,1.256264156347248,2
ENSMUSG00000038697,True,15294.5,0.17964392152110606,0.2242710726524747,0.7715710962404739,2
ENSMUSG00000031976,True,19994.0,0.06354387172389243,0.07459929888728109,0.6737691041829552,2
ENSMUSG00000089704,True,15155.5,0.39255197939190595,0.9623706692919757,0.8024543177410641,2
ENSMUSG00000050751,True,5167.5,1.279008297011031,5.55006404577679,1.0932152843599268,2
ENSMUSG00000031979,True,14741.5,0.2326274231172677,0.2974647977083675,0.7834968415992469,2
ENSMUSG00000031980,True,479.5,0.188654045692257,1.3531722084115894,4.261866152140492,2
ENSMUSG00000031981,True,3181.5,0.007889805203903496,0.01833704253949377,1.7314521326408594,2
ENSMUSG00000031983,True,3594.0,0.26853111947165725,0.7696085316563901,1.416161480573706,2
ENSMUSG00000037300,True,12888.5,0.36906338636200114,0.5343342460662193,0.8084800418255704,2
ENSMUSG00000031982,True,14519.5,0.22918930893585437,0.2971071951553061,0.7802537264440488,2
ENSMUSG00000043068,True,11674.0,0.020438277016408466,0.03301374898092299,0.8884286963263242,2
ENSMUSG00000036913,True,2314.5,0.11500635719181583,0.417755335522197,1.9187084766354707,2
ENSMUSG00000031984,True,13446.0,0.4116937300953153,0.6247561529946064,0.8028522164511285,2
ENSMUSG00000031985,True,15127.5,0.44988741190816106,0.6782593212553408,0.7812881770809423,2
ENSMUSG00000074030,True,17836.0,0.14206134429755635,0.1809346072816586,0.7318934650496842,2
ENSMUSG00000031986,True,19445.5,0.10896442150027834,0.12086675669163692,0.6869135558708113,2
ENSMUSG00000031987,True,8173.0,0.6366103954996951,1.399222538837764,0.9337067872900879,2
ENSMUSG00000056820,True,5158.5,1.0709366515066023,3.6733267086038777,1.0807879894440018,2
ENSMUSG00000043051,True,6972.0,0.2152410005263736,0.34106586432525166,0.9835533961086214,2
ENSMUSG00000001995,True,3571.0,0.48000170882073384,1.1980430531488666,1.2738097938693418,2
ENSMUSG00000050930,True,20661.5,0.0276401753695029,0.029522741597218755,0.6427874969453289,2
ENSMUSG00000031851,True,11465.0,0.15657744508105775,0.21156255671675628,0.8351078289011452,2
ENSMUSG00000060212,True,4049.0,1.0841150438707772,3.6728806031654924,1.1914740374540436,2
ENSMUSG00000031853,True,17796.0,0.0197506068443714,0.023070936212446692,0.7199293860693883,2
ENSMUSG00000033998,True,9564.5,0.8490003635385938,1.9276958426387607,0.8940747759854133,2
ENSMUSG00000057060,True,1773.5,1.9035117449473815,17.05468287446241,1.9293355221280186,2
ENSMUSG00000051671,True,12297.5,0.3433201913500536,0.5838245862393033,0.8220122931184555,2
ENSMUSG00000090290,True,12641.5,0.18675611861961366,0.24198782488297038,0.8132968865604573,2
ENSMUSG00000051495,True,15008.5,0.536791241749378,1.0751688022910848,0.7849613368305909,2
ENSMUSG00000093904,True,14032.0,2.2566667676496093,11.9846275250791,0.770776781520813,2
ENSMUSG00000033931,True,11416.0,0.32041607654759513,0.4889915920911296,0.8421005825418906,2
ENSMUSG00000025812,True,10542.0,1.7661937982588016,7.746337721980593,1.0400246051808666,2
ENSMUSG00000025810,True,1136.5,1.0433699648958046,7.801832559962309,2.5146035677827543,2
ENSMUSG00000025809,True,13307.5,0.7994347400888397,1.6243863397966183,0.841827781701042,2
ENSMUSG00000025808,True,17916.0,0.013188451211984656,0.0150071163239888,0.7272183966005861,2
ENSMUSG00000102141,True,21487.0,0.0,0.0,0.0,2
ENSMUSG00000056018,True,10627.5,0.06313429910895176,0.11492645918181513,1.0225289179237924,2
ENSMUSG00000078840,True,14472.5,0.0009733414498373544,0.001029197083333196,0.7878301813879487,2
ENSMUSG00000071302,True,14819.0,0.2784431081035025,0.36082530868904766,0.777304728179103,2
ENSMUSG00000091028,True,10363.0,0.00020389876207535095,0.00021569115149477978,0.8731116014959588,2
ENSMUSG00000096385,True,10448.0,0.00022721162111704807,0.0002408873932785653,0.8732425543551394,2
ENSMUSG00000096519,True,9528.5,0.0003777393201070924,0.0004130984977984988,0.886040244994744,2
ENSMUSG00000074564,True,10454.0,3.846030044950032e-05,3.869550460598884e-05,0.8841280712067557,2
ENSMUSG00000095547,True,9177.0,0.00039679196125284486,0.0004650347375313666,0.9086860025797444,2
ENSMUSG00000095186,True,9919.0,0.00017324886110174916,0.00018315937603271507,0.8864102204392149,2
ENSMUSG00000095891,True,9935.0,0.0003737157809831447,0.0004251721401081285,0.8906703126541216,2
ENSMUSG00000096736,True,9981.0,3.6566870273524925e-05,3.6802216264671926e-05,0.8902126200924423,2
ENSMUSG00000096201,True,9974.5,4.343055466143575e-05,4.390203118769082e-05,0.8894197755019506,2
ENSMUSG00000025899,True,12153.0,0.7393151368381988,1.627117788731879,0.8369273975980949,2
ENSMUSG00000025898,True,16295.0,0.6656822407610075,1.116862751738985,0.7647986086555101,2
ENSMUSG00000041624,True,4079.0,2.3320278921199225,15.351732590629807,1.201385056759768,2
ENSMUSG00000025894,True,14078.5,0.2760407002283477,0.3632142942958932,0.7886370801287088,2
ENSMUSG00000025893,True,13400.5,0.24370505470119777,0.3176880536351764,0.7978416089039245,2
ENSMUSG00000041124,True,8002.5,0.4540684607548727,0.8981769233136586,0.9365303815244197,2
