cell.type,study_id,n,cumulative_cell_fraction,cumulative_cluster_fraction,Dataset
Zeng|24413,Zeng,59,0.9880625064309063,0.762119503945885,Cells
Zeng|2780,Zeng,59,0.9880770996414522,0.7623074032318677,Cells
Zeng|2782,Zeng,59,0.9880916928519982,0.7624953025178505,Cells
Zeng|2863,Zeng,59,0.988106286062544,0.7626832018038332,Cells
Zeng|2940,Zeng,59,0.9881208792730899,0.7628711010898158,Cells
Zeng|3287,Zeng,59,0.9881354724836359,0.7630590003757985,Cells
Zeng|3319,Zeng,59,0.9881500656941817,0.7632468996617813,Cells
Zeng|34342,Zeng,59,0.9881646589047276,0.763434798947764,Cells
Zeng|3832,Zeng,59,0.9881792521152735,0.7636226982337467,Cells
Zeng|3886,Zeng,59,0.9881938453258194,0.7638105975197295,Cells
Zeng|3888,Zeng,59,0.9882084385363653,0.7639984968057122,Cells
Zeng|4019,Zeng,59,0.9882230317469112,0.7641863960916948,Cells
Zeng|4036,Zeng,59,0.988237624957457,0.7643742953776775,Cells
Zeng|4134,Zeng,59,0.988252218168003,0.7645621946636603,Cells
Zeng|4260,Zeng,59,0.9882668113785489,0.764750093949643,Cells
Zeng|4268,Zeng,59,0.9882814045890947,0.7649379932356257,Cells
Zeng|4735,Zeng,59,0.9882959977996406,0.7651258925216085,Cells
Zeng|4805,Zeng,59,0.9883105910101866,0.7653137918075912,Cells
Zeng|4807,Zeng,59,0.9883251842207325,0.7655016910935738,Cells
Zeng|5002,Zeng,59,0.9883397774312783,0.7656895903795565,Cells
Zeng|562,Zeng,59,0.9883543706418242,0.7658774896655393,Cells
Zeng|723,Zeng,59,0.9883689638523702,0.766065388951522,Cells
Zeng|742,Zeng,59,0.988383557062916,0.7662532882375047,Cells
Zeng|8172,Zeng,59,0.9883981502734619,0.7664411875234874,Cells
Zeng|838,Zeng,59,0.9884127434840079,0.7666290868094702,Cells
Zeng|894,Zeng,59,0.9884273366945537,0.7668169860954528,Cells
Macosko|CholEx_Phox2a_Npy4r,Macosko,59,0.9838070780814359,0.6351888667992047,Nuclei
Macosko|Ex_C1ql4_Serpina12,Macosko,59,0.9838204649744424,0.6353876739562624,Nuclei
Macosko|Ex_Crym_Odad2_Fos,Macosko,59,0.9838338518674489,0.6355864811133201,Nuclei
Macosko|Ex_Dmrta2_Chodl_1,Macosko,59,0.9838472387604554,0.6357852882703777,Nuclei
Macosko|Ex_Dmrta2_Crhbp_4,Macosko,59,0.9838606256534619,0.6359840954274354,Nuclei
Macosko|Ex_Fbxo40_Kcnk5_2,Macosko,59,0.9838740125464684,0.6361829025844931,Nuclei
Macosko|Ex_Hmx3_Twist2_1,Macosko,59,0.9838873994394749,0.6363817097415507,Nuclei
Macosko|Ex_Lhx9_Acp7,Macosko,59,0.9839007863324815,0.6365805168986084,Nuclei
Macosko|Ex_Lhx9_Kif19a_1,Macosko,59,0.9839141732254879,0.636779324055666,Nuclei
Macosko|Ex_Lmx1a_Cbln2_1,Macosko,59,0.9839275601184945,0.6369781312127236,Nuclei
Macosko|Ex_Nkx2-2_Grp_2,Macosko,59,0.9839409470115009,0.6371769383697813,Nuclei
Macosko|Ex_Nxph4_Twist1_3,Macosko,59,0.9839543339045075,0.637375745526839,Nuclei
Macosko|Ex_Pax2_Crabp1,Macosko,59,0.9839677207975139,0.6375745526838966,Nuclei
Macosko|Ex_Pax6_Gna14_2,Macosko,59,0.9839811076905205,0.6377733598409543,Nuclei
Macosko|Ex_Prox1_Pirt_1,Macosko,59,0.983994494583527,0.637972166998012,Nuclei
Macosko|Ex_Sim1_Slc10a6_2,Macosko,59,0.9840078814765335,0.6381709741550696,Nuclei
Macosko|Ex_Tcf7l2_Myh13,Macosko,59,0.98402126836954,0.6383697813121272,Nuclei
Macosko|Ex_Tfap2b_Ghrh_3,Macosko,59,0.9840346552625465,0.6385685884691849,Nuclei
Macosko|Ex_Tfap2d_A730009L09Rik,Macosko,59,0.984048042155553,0.6387673956262425,Nuclei
Macosko|Ex_Vsx2_Calcr,Macosko,59,0.9840614290485595,0.6389662027833002,Nuclei
Macosko|Ex_Vsx2_Nkx6-3_2,Macosko,59,0.984074815941566,0.6391650099403579,Nuclei
Macosko|Ex_Vsx2_Tac2,Macosko,59,0.9840882028345725,0.6393638170974155,Nuclei
Macosko|Inh_Frmd7_Olfr142_5,Macosko,59,0.984101589727579,0.6395626242544732,Nuclei
Macosko|Inh_Gata3_Gsc2_4,Macosko,59,0.9841149766205854,0.6397614314115309,Nuclei
Macosko|Inh_Gata3_Gxylt2_1,Macosko,59,0.984128363513592,0.6399602385685885,Nuclei
Macosko|Inh_Gata3_Hoxd4_Olfr48,Macosko,59,0.9841417504065985,0.6401590457256461,Nuclei
Macosko|Inh_Gbx1_Fads2b,Macosko,59,0.984155137299605,0.6403578528827037,Nuclei
Macosko|Inh_Nkx2-2_Dact1,Macosko,59,0.9841685241926115,0.6405566600397614,Nuclei
Macosko|Inh_Onecut3_Colq_2,Macosko,59,0.984181911085618,0.6407554671968191,Nuclei
Macosko|Inh_Onecut3_Gcnt4,Macosko,59,0.9841952979786245,0.6409542743538768,Nuclei
Macosko|Inh_Pax2_Chrna2_1,Macosko,59,0.984208684871631,0.6411530815109344,Nuclei
Macosko|Inh_Pax2_Papln_3,Macosko,59,0.9842220717646375,0.6413518886679921,Nuclei
Macosko|Inh_Pax5_Oxtr,Macosko,59,0.9842354586576441,0.6415506958250498,Nuclei
Macosko|Inh_Pax5_Vwa7_1,Macosko,59,0.9842488455506505,0.6417495029821073,Nuclei
Macosko|Inh_Pax8_Nkx6-1_2,Macosko,59,0.9842622324436571,0.641948310139165,Nuclei
Macosko|Inh_Six3_Ccdc68_2,Macosko,59,0.9842756193366635,0.6421471172962226,Nuclei
Macosko|Inh_Tfap2b_Cyp26b1_2,Macosko,59,0.9842890062296701,0.6423459244532803,Nuclei
Macosko|NorEx_Phox2b_Ndufa4l2_1,Macosko,59,0.9843023931226765,0.642544731610338,Nuclei
Macosko|Ser_Fev_Samd9l,Macosko,59,0.9843157800156831,0.6427435387673957,Nuclei
Zeng|1054,Zeng,58,0.9884416825625479,0.7670048853814355,Cells
Zeng|1346,Zeng,58,0.9884560284305423,0.7671927846674182,Cells
Zeng|1684,Zeng,58,0.9884703742985366,0.767380683953401,Cells
Zeng|1718,Zeng,58,0.9884847201665308,0.7675685832393837,Cells
Zeng|1719,Zeng,58,0.9884990660345251,0.7677564825253664,Cells
Zeng|1823,Zeng,58,0.9885134119025193,0.7679443818113492,Cells
Zeng|1843,Zeng,58,0.9885277577705136,0.7681322810973318,Cells
Zeng|2128,Zeng,58,0.9885421036385079,0.7683201803833145,Cells
Zeng|2186,Zeng,58,0.9885564495065021,0.7685080796692972,Cells
Zeng|2192,Zeng,58,0.9885707953744964,0.76869597895528,Cells
Zeng|2285,Zeng,58,0.9885851412424906,0.7688838782412627,Cells
Zeng|2295,Zeng,58,0.988599487110485,0.7690717775272454,Cells
Zeng|2333,Zeng,58,0.9886138329784793,0.7692596768132282,Cells
Zeng|2447,Zeng,58,0.9886281788464735,0.7694475760992108,Cells
Zeng|2518,Zeng,58,0.9886425247144678,0.7696354753851935,Cells
Zeng|2636,Zeng,58,0.988656870582462,0.7698233746711762,Cells
Zeng|2671,Zeng,58,0.9886712164504563,0.770011273957159,Cells
Zeng|2687,Zeng,58,0.9886855623184506,0.7701991732431417,Cells
Zeng|2785,Zeng,58,0.9886999081864448,0.7703870725291244,Cells
Zeng|2966,Zeng,58,0.9887142540544391,0.7705749718151071,Cells
Zeng|2967,Zeng,58,0.9887285999224333,0.7707628711010898,Cells
Zeng|3023,Zeng,58,0.9887429457904277,0.7709507703870725,Cells
Zeng|3032,Zeng,58,0.988757291658422,0.7711386696730552,Cells
Zeng|3136,Zeng,58,0.9887716375264162,0.771326568959038,Cells
Zeng|3215,Zeng,58,0.9887859833944105,0.7715144682450207,Cells
Zeng|3216,Zeng,58,0.9888003292624047,0.7717023675310034,Cells
Zeng|3253,Zeng,58,0.988814675130399,0.7718902668169861,Cells
Zeng|3364,Zeng,58,0.9888290209983933,0.7720781661029688,Cells
Zeng|3896,Zeng,58,0.9888433668663875,0.7722660653889515,Cells
Zeng|3913,Zeng,58,0.9888577127343818,0.7724539646749342,Cells
Zeng|4004,Zeng,58,0.988872058602376,0.7726418639609169,Cells
Zeng|4007,Zeng,58,0.9888864044703704,0.7728297632468997,Cells
Zeng|4100,Zeng,58,0.9889007503383647,0.7730176625328824,Cells
Zeng|4245,Zeng,58,0.9889150962063589,0.7732055618188651,Cells
Zeng|4428,Zeng,58,0.9889294420743532,0.7733934611048479,Cells
Zeng|4480,Zeng,58,0.9889437879423474,0.7735813603908305,Cells
Zeng|4568,Zeng,58,0.9889581338103417,0.7737692596768132,Cells
Zeng|4695,Zeng,58,0.988972479678336,0.7739571589627959,Cells
Zeng|814,Zeng,58,0.9889868255463302,0.7741450582487787,Cells
Zeng|8176,Zeng,58,0.9890011714143245,0.7743329575347614,Cells
Zeng|975,Zeng,58,0.9890155172823187,0.7745208568207441,Cells
Macosko|Chol_C1ql4_Olfr1033,Macosko,58,0.984328940012198,0.6429423459244533,Nuclei
Macosko|Chol_Tbx20_Car3,Macosko,58,0.9843421000087128,0.643141153081511,Nuclei
Macosko|Ex_C1ql4_Art4,Macosko,58,0.9843552600052277,0.6433399602385685,Nuclei
Macosko|Ex_C1ql4_Teddm3_3,Macosko,58,0.9843684200017425,0.6435387673956262,Nuclei
Macosko|Ex_Defb1_Ldoc1_1,Macosko,58,0.9843815799982575,0.6437375745526839,Nuclei
Macosko|Ex_Dlk1_Nms,Macosko,58,0.9843947399947723,0.6439363817097415,Nuclei
Macosko|Ex_Ebf2_Layn,Macosko,58,0.9844078999912872,0.6441351888667992,Nuclei
Macosko|Ex_Ebf2_Niban1_1,Macosko,58,0.984421059987802,0.6443339960238569,Nuclei
Macosko|Ex_Evx1_Clec9a_3,Macosko,58,0.9844342199843169,0.6445328031809145,Nuclei
Macosko|Ex_Evx2_Pth2r,Macosko,58,0.9844473799808318,0.6447316103379722,Nuclei
Macosko|Ex_Foxp2_C130074G19Rik_3,Macosko,58,0.9844605399773466,0.6449304174950298,Nuclei
Macosko|Ex_Lhx4_Cnga3,Macosko,58,0.9844736999738615,0.6451292246520874,Nuclei
Macosko|Ex_Lhx9_F2rl2,Macosko,58,0.9844868599703764,0.6453280318091451,Nuclei
Macosko|Ex_Lhx9_Moxd1,Macosko,58,0.9845000199668913,0.6455268389662028,Nuclei
Macosko|Ex_Lmx1a_Cckar_3,Macosko,58,0.9845131799634061,0.6457256461232604,Nuclei
Macosko|Ex_Lmx1b_Cd36_3,Macosko,58,0.984526339959921,0.6459244532803181,Nuclei
Macosko|Ex_Lmx1b_Nms_1,Macosko,58,0.9845394999564359,0.6461232604373758,Nuclei
Macosko|Ex_Pax6_Zic5,Macosko,58,0.9845526599529507,0.6463220675944334,Nuclei
Macosko|Ex_Phox2b_Col6a5,Macosko,58,0.9845658199494656,0.646520874751491,Nuclei
Macosko|Ex_Phox2b_Ddc,Macosko,58,0.9845789799459805,0.6467196819085487,Nuclei
Macosko|Ex_Phox2b_Gda_2,Macosko,58,0.9845921399424954,0.6469184890656063,Nuclei
Macosko|Ex_Phox2b_Plscr4,Macosko,58,0.9846052999390102,0.647117296222664,Nuclei
Macosko|Ex_Tfap2b_Ramp3_4,Macosko,58,0.9846184599355251,0.6473161033797217,Nuclei
Macosko|Ex_Tfap2b_Ramp3_7,Macosko,58,0.98463161993204,0.6475149105367793,Nuclei
Macosko|Ex_Tfap2b_Wfdc10,Macosko,58,0.9846447799285548,0.647713717693837,Nuclei
Macosko|Inh_Dlx1_Foxd1_1,Macosko,58,0.9846579399250697,0.6479125248508947,Nuclei
Macosko|Inh_Fbxl7_Adad2_1,Macosko,58,0.9846710999215845,0.6481113320079522,Nuclei
Macosko|Inh_Gata3_Clic5,Macosko,58,0.9846842599180995,0.6483101391650099,Nuclei
Macosko|Inh_Gata3_Gda_1,Macosko,58,0.9846974199146143,0.6485089463220676,Nuclei
Macosko|Inh_Gata3_Mbl2_3,Macosko,58,0.9847105799111292,0.6487077534791252,Nuclei
Macosko|Inh_Gata3_Sall1_7,Macosko,58,0.9847237399076441,0.6489065606361829,Nuclei
Macosko|Inh_Gata3_Sox14_3,Macosko,58,0.9847368999041589,0.6491053677932406,Nuclei
Macosko|Inh_Gata3_Tnnt1_4,Macosko,58,0.9847500599006738,0.6493041749502982,Nuclei
Macosko|Inh_Hmcn1_Sycp2l_3,Macosko,58,0.9847632198971886,0.6495029821073559,Nuclei
Macosko|Inh_Hoxb5_Tal1_3,Macosko,58,0.9847763798937035,0.6497017892644135,Nuclei
Macosko|Inh_Hoxc4_F5_1,Macosko,58,0.9847895398902184,0.6499005964214711,Nuclei
Macosko|Inh_Lhx6_Lama4,Macosko,58,0.9848026998867333,0.6500994035785288,Nuclei
Macosko|Inh_Lhx6_Npy_4,Macosko,58,0.9848158598832482,0.6502982107355865,Nuclei
Macosko|Inh_Otx1_Dkk1,Macosko,58,0.984829019879763,0.6504970178926441,Nuclei
Macosko|Inh_Otx2_Prdm16_6,Macosko,58,0.9848421798762779,0.6506958250497018,Nuclei
Macosko|Inh_Pax2_Gpr83,Macosko,58,0.9848553398727927,0.6508946322067595,Nuclei
Macosko|Inh_Pax2_Hrob_5,Macosko,58,0.9848684998693076,0.6510934393638171,Nuclei
Macosko|Inh_Pax2_Olfr920_5,Macosko,58,0.9848816598658225,0.6512922465208748,Nuclei
Macosko|Inh_Pax5_Asb4_2,Macosko,58,0.9848948198623374,0.6514910536779324,Nuclei
Macosko|Inh_Pax5_Clic5_1,Macosko,58,0.9849079798588523,0.65168986083499,Nuclei
Macosko|Inh_Pax8_Oxtr_1,Macosko,58,0.9849211398553671,0.6518886679920477,Nuclei
Macosko|Inh_Pax8_Sfrp1_9,Macosko,58,0.984934299851882,0.6520874751491054,Nuclei
Macosko|Inh_Sall3_Trhr_2,Macosko,58,0.9849474598483968,0.652286282306163,Nuclei
Macosko|Inh_Tfap2a_Frem2,Macosko,58,0.9849606198449117,0.6524850894632207,Nuclei
Macosko|Inh_Tfap2b_Shisal2b_1,Macosko,58,0.9849737798414265,0.6526838966202784,Nuclei
Macosko|Inh_Tfap2b_Tll2_3,Macosko,58,0.9849869398379415,0.652882703777336,Nuclei
Zeng|1231,Zeng,57,0.9890296158077614,0.7747087561067268,Cells
Zeng|1315,Zeng,57,0.989043714333204,0.7748966553927095,Cells
Zeng|1443,Zeng,57,0.9890578128586467,0.7750845546786922,Cells
Zeng|14871,Zeng,57,0.9890719113840893,0.7752724539646749,Cells
Zeng|1618,Zeng,57,0.989086009909532,0.7754603532506577,Cells
Zeng|2223,Zeng,57,0.9891001084349746,0.7756482525366404,Cells
Zeng|2396,Zeng,57,0.9891142069604173,0.7758361518226231,Cells
Zeng|2540,Zeng,57,0.98912830548586,0.7760240511086058,Cells
Zeng|2598,Zeng,57,0.9891424040113026,0.7762119503945885,Cells
Zeng|2688,Zeng,57,0.9891565025367453,0.7763998496805712,Cells
Zeng|3103,Zeng,57,0.9891706010621879,0.7765877489665539,Cells
Zeng|3110,Zeng,57,0.9891846995876304,0.7767756482525366,Cells
Zeng|332,Zeng,57,0.9891987981130731,0.7769635475385194,Cells
Zeng|3911,Zeng,57,0.9892128966385157,0.7771514468245021,Cells
Zeng|3995,Zeng,57,0.9892269951639584,0.7773393461104848,Cells
Zeng|4033,Zeng,57,0.989241093689401,0.7775272453964674,Cells
Zeng|4070,Zeng,57,0.9892551922148437,0.7777151446824502,Cells
Zeng|4075,Zeng,57,0.9892692907402864,0.7779030439684329,Cells
Zeng|4405,Zeng,57,0.989283389265729,0.7780909432544156,Cells
Zeng|4535,Zeng,57,0.9892974877911717,0.7782788425403984,Cells
Zeng|4610,Zeng,57,0.9893115863166143,0.7784667418263811,Cells
Zeng|4698,Zeng,57,0.989325684842057,0.7786546411123638,Cells
Zeng|5004,Zeng,57,0.9893397833674996,0.7788425403983464,Cells
Zeng|539,Zeng,57,0.9893538818929423,0.7790304396843292,Cells
Macosko|Chol_Tbx20_Fst_1,Macosko,57,0.9849998729379646,0.6530815109343936,Nuclei
Macosko|Chol_Tbx20_Ucn,Macosko,57,0.9850128060379879,0.6532803180914513,Nuclei
Macosko|Ex_C1ql4_Trhr_4,Macosko,57,0.9850257391380112,0.6534791252485089,Nuclei
Macosko|Ex_Ebf2_Fzd9_3,Macosko,57,0.9850386722380344,0.6536779324055666,Nuclei
Macosko|Ex_Fezf2_Galr1,Macosko,57,0.9850516053380576,0.6538767395626243,Nuclei
Macosko|Ex_Hoxc6_Ednrb,Macosko,57,0.9850645384380808,0.6540755467196819,Nuclei
Macosko|Ex_Irx2_Slc25a21_1,Macosko,57,0.9850774715381041,0.6542743538767396,Nuclei
Macosko|Ex_Lhx2_Nek11_2,Macosko,57,0.9850904046381274,0.6544731610337973,Nuclei
Macosko|Ex_Lhx9_Prdm6_1,Macosko,57,0.9851033377381505,0.6546719681908548,Nuclei
Macosko|Ex_Lhx9_Slc26a7_1,Macosko,57,0.9851162708381738,0.6548707753479125,Nuclei
Macosko|Ex_Lhx9_Slc6a2_2,Macosko,57,0.985129203938197,0.6550695825049702,Nuclei
Macosko|Ex_Lmx1a_Crhbp_5,Macosko,57,0.9851421370382203,0.6552683896620278,Nuclei
Macosko|Ex_Lmx1b_Arsj_1,Macosko,57,0.9851550701382435,0.6554671968190855,Nuclei
Macosko|Ex_Lmx1b_Nmu_2,Macosko,57,0.9851680032382667,0.6556660039761432,Nuclei
Macosko|Ex_Otx2_Dynlrb2,Macosko,57,0.98518093633829,0.6558648111332008,Nuclei
Macosko|Ex_Pax6_Casp1,Macosko,57,0.9851938694383132,0.6560636182902585,Nuclei
Macosko|Ex_Phox2b_Adam33_3,Macosko,57,0.9852068025383365,0.6562624254473161,Nuclei
Macosko|Ex_Pou4f1_Hmx2,Macosko,57,0.9852197356383596,0.6564612326043737,Nuclei
Macosko|Ex_Skor1_Kdr_2,Macosko,57,0.9852326687383829,0.6566600397614314,Nuclei
Macosko|Ex_Sox6_Ttc29_2,Macosko,57,0.9852456018384061,0.6568588469184891,Nuclei
Macosko|Inh_Bhlhe22_Cdh23_1,Macosko,57,0.9852585349384294,0.6570576540755467,Nuclei
Macosko|Inh_Dmrt3_Mecom_3,Macosko,57,0.9852714680384526,0.6572564612326044,Nuclei
Macosko|Inh_Ecel1_Chodl,Macosko,57,0.9852844011384758,0.6574552683896621,Nuclei
Macosko|Inh_Gata3_Gsc2_2,Macosko,57,0.9852973342384991,0.6576540755467197,Nuclei
Macosko|Inh_Gata3_Npy2r_1,Macosko,57,0.9853102673385223,0.6578528827037773,Nuclei
Macosko|Inh_Gata3_Pdlim3_3,Macosko,57,0.9853232004385455,0.658051689860835,Nuclei
Macosko|Inh_Hoxc4_Fbln2_3,Macosko,57,0.9853361335385687,0.6582504970178926,Nuclei
Macosko|Inh_Htr3a_Bmp3_6,Macosko,57,0.985349066638592,0.6584493041749503,Nuclei
Macosko|Inh_Pax2_Erfl_3,Macosko,57,0.9853619997386153,0.658648111332008,Nuclei
Macosko|Inh_Pax2_Irak3_1,Macosko,57,0.9853749328386385,0.6588469184890656,Nuclei
Macosko|Inh_Pax2_Pdyn,Macosko,57,0.9853878659386617,0.6590457256461233,Nuclei
Macosko|Inh_Pax2_Vgll3_11,Macosko,57,0.9854007990386849,0.659244532803181,Nuclei
Macosko|Inh_Pax5_Cmtm8_2,Macosko,57,0.9854137321387082,0.6594433399602385,Nuclei
Macosko|Inh_Pax5_Pgr15l_2,Macosko,57,0.9854266652387315,0.6596421471172962,Nuclei
Macosko|Inh_Pax5_Rab38_1,Macosko,57,0.9854395983387546,0.6598409542743539,Nuclei
Macosko|Inh_Pax8_Qrfpr_3,Macosko,57,0.9854525314387779,0.6600397614314115,Nuclei
Macosko|Inh_Six3_Hmga2,Macosko,57,0.9854654645388011,0.6602385685884692,Nuclei
Macosko|Inh_Zfp57_Lypd1,Macosko,57,0.9854783976388244,0.6604373757455269,Nuclei
Macosko|Lymphocyte_Pou2af1_Ms4a4c,Macosko,57,0.9854913307388475,0.6606361829025845,Nuclei
Zeng|1235,Zeng,56,0.9893677330758333,0.7792183389703119,Cells
Zeng|1516,Zeng,56,0.9893815842587242,0.7794062382562946,Cells
Zeng|1610,Zeng,56,0.9893954354416152,0.7795941375422774,Cells
Zeng|1622,Zeng,56,0.9894092866245063,0.7797820368282601,Cells
Zeng|2212,Zeng,56,0.9894231378073973,0.7799699361142428,Cells
Zeng|2273,Zeng,56,0.9894369889902883,0.7801578354002254,Cells
Zeng|2621,Zeng,56,0.9894508401731794,0.7803457346862082,Cells
Zeng|2749,Zeng,56,0.9894646913560704,0.7805336339721909,Cells
Zeng|3077,Zeng,56,0.9894785425389614,0.7807215332581736,Cells
Zeng|3169,Zeng,56,0.9894923937218524,0.7809094325441563,Cells
Zeng|3209,Zeng,56,0.9895062449047435,0.7810973318301391,Cells
Zeng|3292,Zeng,56,0.9895200960876345,0.7812852311161218,Cells
Zeng|3375,Zeng,56,0.9895339472705255,0.7814731304021044,Cells
Zeng|3450,Zeng,56,0.9895477984534164,0.78166102968808715,Cells
Zeng|3691,Zeng,56,0.9895616496363075,0.7818489289740699,Cells
Zeng|3797,Zeng,56,0.9895755008191985,0.7820368282600526,Cells
Zeng|3804,Zeng,56,0.9895893520020895,0.7822247275460353,Cells
Zeng|3830,Zeng,56,0.9896032031849805,0.7824126268320181,Cells
Zeng|3869,Zeng,56,0.9896170543678716,0.7826005261180008,Cells
Zeng|4212,Zeng,56,0.9896309055507626,0.7827884254039834,Cells
Zeng|4274,Zeng,56,0.9896447567336536,0.7829763246899661,Cells
Zeng|4311,Zeng,56,0.9896586079165447,0.7831642239759489,Cells
Zeng|4504,Zeng,56,0.9896724590994357,0.7833521232619316,Cells
Zeng|4841,Zeng,56,0.9896863102823267,0.7835400225479143,Cells
Zeng|4986,Zeng,56,0.9897001614652177,0.7837279218338971,Cells
Zeng|578,Zeng,56,0.9897140126481088,0.7839158211198798,Cells
Zeng|8799,Zeng,56,0.9897278638309998,0.7841037204058624,Cells
Zeng|881,Zeng,56,0.9897417150138907,0.7842916196918451,Cells
Zeng|92,Zeng,56,0.9897555661967817,0.7844795189778279,Cells
Zeng|976,Zeng,56,0.9897694173796728,0.7846674182638106,Cells
Macosko|CholInh_Ecel1_Nid1,Macosko,56,0.9855040369423792,0.6608349900596422,Nuclei
Macosko|Chol_Isl2_Cpb1,Macosko,56,0.9855167431459108,0.6610337972166997,Nuclei
Macosko|Ex_C1ql4_Gspm3,Macosko,56,0.9855294493494424,0.6612326043737574,Nuclei
Macosko|Ex_C1ql4_Rgcc_2,Macosko,56,0.985542155552974,0.6614314115308151,Nuclei
Macosko|Ex_Dmrta2_Crhbp_2,Macosko,56,0.9855548617565055,0.6616302186878728,Nuclei
Macosko|Ex_Ebf2_Arhgap36,Macosko,56,0.9855675679600372,0.6618290258449304,Nuclei
Macosko|Ex_Ebf2_Sox6,Macosko,56,0.9855802741635687,0.6620278330019881,Nuclei
Macosko|Ex_Eya2_P2rx6_2,Macosko,56,0.9855929803671004,0.6622266401590458,Nuclei
Macosko|Ex_Fezf2_Dlk1_Fos_2,Macosko,56,0.985605686570632,0.6624254473161034,Nuclei
Macosko|Ex_Foxb1_Ctxn3_3,Macosko,56,0.9856183927741635,0.662624254473161,Nuclei
Macosko|Ex_Foxd3_Igfbpl1,Macosko,56,0.9856310989776952,0.6628230616302186,Nuclei
Macosko|Ex_Hmx2_Vip_3,Macosko,56,0.9856438051812267,0.6630218687872763,Nuclei
Macosko|Ex_Hoxc6_Epsti1_1,Macosko,56,0.9856565113847584,0.663220675944334,Nuclei
Macosko|Ex_Lhx9_Nps_1,Macosko,56,0.98566921758829,0.6634194831013916,Nuclei
Macosko|Ex_Lmx1a_Rrad,Macosko,56,0.9856819237918215,0.6636182902584493,Nuclei
Macosko|Ex_Lmx1b_Gabre,Macosko,56,0.9856946299953532,0.663817097415507,Nuclei
Macosko|Ex_Nkx2-1_Otp_3,Macosko,56,0.9857073361988847,0.6640159045725647,Nuclei
Macosko|Ex_Nkx2-4_Spp1_2,Macosko,56,0.9857200424024164,0.6642147117296223,Nuclei
Macosko|Ex_Pax6_Sntb1,Macosko,56,0.985732748605948,0.6644135188866799,Nuclei
Macosko|Ex_Phox2a_Npy4r_1,Macosko,56,0.9857454548094795,0.6646123260437375,Nuclei
Macosko|Ex_Phox2b_Pdyn_1,Macosko,56,0.9857581610130112,0.6648111332007952,Nuclei
Macosko|Ex_Phox2b_Zar1l,Macosko,56,0.9857708672165427,0.6650099403578529,Nuclei
Macosko|Ex_Pou4f1_Lpar1,Macosko,56,0.9857835734200744,0.6652087475149105,Nuclei
Macosko|Ex_Pou4f2_Sult3a2_10,Macosko,56,0.9857962796236059,0.6654075546719682,Nuclei
Macosko|Ex_Tcf7l2_Crym,Macosko,56,0.9858089858271375,0.6656063618290259,Nuclei
Macosko|Ex_Tfap2b_Crh,Macosko,56,0.9858216920306692,0.6658051689860836,Nuclei
Macosko|Ex_Tfap2d_St14_3,Macosko,56,0.9858343982342007,0.6660039761431411,Nuclei
Macosko|Ex_Tlx1_Aoc1,Macosko,56,0.9858471044377324,0.6662027833001988,Nuclei
Macosko|Ex_Tlx1_Tmem215_1,Macosko,56,0.9858598106412639,0.6664015904572564,Nuclei
Macosko|Inh_Dmbx1_Ccdc3_2,Macosko,56,0.9858725168447955,0.6666003976143141,Nuclei
Macosko|Inh_Foxp2_Pdlim3_1,Macosko,56,0.9858852230483272,0.6667992047713718,Nuclei
Macosko|Inh_Gata3_Aldh1a2,Macosko,56,0.9858979292518587,0.6669980119284294,Nuclei
Macosko|Inh_Gata3_Sall1_9,Macosko,56,0.9859106354553904,0.6671968190854871,Nuclei
Macosko|Inh_Gata3_Slc5a7,Macosko,56,0.9859233416589219,0.6673956262425448,Nuclei
Macosko|Inh_Gata3_Sp9_3,Macosko,56,0.9859360478624535,0.6675944333996023,Nuclei
Macosko|Inh_Gata3_Tecrl_3,Macosko,56,0.9859487540659851,0.66779324055666,Nuclei
Macosko|Inh_Gbx1_Atp8b1_10,Macosko,56,0.9859614602695167,0.6679920477137177,Nuclei
Macosko|Inh_Hoxc4_Chrdl2_4,Macosko,56,0.9859741664730484,0.6681908548707753,Nuclei
Macosko|Inh_Hoxc4_Hhip,Macosko,56,0.9859868726765799,0.668389662027833,Nuclei
Macosko|Inh_Htr3a_Prom1_4,Macosko,56,0.9859995788801115,0.6685884691848907,Nuclei
Macosko|Inh_Lhx6_Ccdc172_2,Macosko,56,0.9860122850836431,0.6687872763419483,Nuclei
Macosko|Inh_Lhx6_Cxcr4_4,Macosko,56,0.9860249912871747,0.668986083499006,Nuclei
Macosko|Inh_Nkx2-2_Svep1,Macosko,56,0.9860376974907064,0.6691848906560636,Nuclei
Macosko|Inh_Pax2_Chrdl2_2,Macosko,56,0.9860504036942379,0.6693836978131212,Nuclei
Macosko|Inh_Pax2_Twist2,Macosko,56,0.9860631098977695,0.6695825049701789,Nuclei
Macosko|Inh_Pax8_Nkx6-1_1,Macosko,56,0.9860758161013011,0.6697813121272366,Nuclei
Macosko|Inh_Ppp1r1b_Drd1_Rbp1_4,Macosko,56,0.9860885223048327,0.6699801192842942,Nuclei
Macosko|Inh_Sall3_Ndnf_5,Macosko,56,0.9861012285083643,0.6701789264413519,Nuclei
Macosko|Inh_Six3_Frem2,Macosko,56,0.9861139347118959,0.6703777335984096,Nuclei
Macosko|Inh_Sox14_Plac9a,Macosko,56,0.9861266409154275,0.6705765407554672,Nuclei
Macosko|Inh_Sp8_Spp1_3,Macosko,56,0.9861393471189591,0.6707753479125248,Nuclei
