region_remap,ClusterNm,cell_count_Macosko
ACA,Ex_Ebf2_Pla2g5_11,0
ACA,Ex_Ebf2_Pla2g5_12,0
ACA,Ex_Ebf2_Pmfbp1_1,0
ACA,Ex_Ebf2_Postn,0
ACA,Ex_Ebf2_Prokr1_1,0
ACA,Ex_Ebf2_Prokr1_2,0
ACA,Ex_Ebf2_Prokr1_3,0
ACA,Ex_Ebf2_Prox1_Pou4f3,0
ACA,Ex_Ebf2_Ptpn14,0
ACA,Ex_Ebf2_Rab38,0
ACA,Ex_Ebf2_Rxfp1,0
ACA,Ex_Ebf2_Sec1_1,0
ACA,Ex_Ebf2_Sec1_2,0
ACA,Ex_Ebf2_Sec1_3,0
ACA,Ex_Ebf2_Sec1_4,0
ACA,Ex_Ebf2_Slc5a7,0
ACA,Ex_Ebf2_Slc38a11,0
ACA,Ex_Ebf2_Slco1a5,0
ACA,Ex_Ebf2_Sox6,0
ACA,Ex_Ebf2_Sp5_1,0
ACA,Ex_Ebf2_Sp5_2,0
ACA,Ex_Ebf2_Sp5_3,0
ACA,Ex_Ebf2_Sp5_4,0
ACA,Ex_Ebf2_Sp5_5,0
ACA,Ex_Ebf2_Sp5_6,0
ACA,Ex_Ebf2_Sp5_7,0
ACA,Ex_Ebf2_Sp5_8,0
ACA,Ex_Ebf2_Spef2_1,0
ACA,Ex_Ebf2_Spef2_2,0
ACA,Ex_Ebf2_Spef2_3,0
ACA,Ex_Ebf2_Spef2_4,0
ACA,Ex_Ebf2_Spef2_5,0
ACA,Ex_Ebf2_Spef2_6,0
ACA,Ex_Ebf2_Spef2_7,0
ACA,Ex_Ebf2_St14,0
ACA,Ex_Ebf2_Sytl3,0
ACA,Ex_Ebf2_Tac2_1,0
ACA,Ex_Ebf2_Tac2_2,0
ACA,Ex_Ebf2_Tac2_3,0
ACA,Ex_Ebf2_Tfap2d_Postn,0
ACA,Ex_Ebf2_Tnc,0
ACA,Ex_Ebf2_Tnfaip8_1,0
ACA,Ex_Ebf2_Tnfaip8_2,0
ACA,Ex_Ebf2_Tnfaip8_3,0
ACA,Ex_Ebf2_Tnfaip8_4,0
ACA,Ex_Ebf2_Tnfaip8_5,0
ACA,Ex_Ebf2_Ucn3_1,0
ACA,Ex_Ebf2_Ucn3_2,0
ACA,Ex_Ebf2_Unc5cl,2
ACA,Ex_Ebf2_Upp1_1,0
ACA,Ex_Ebf2_Upp1_2,0
ACA,Ex_Ebf2_Upp1_3,0
ACA,Ex_Ebf2_Vip,0
ACA,Ex_Ebf2_Vmn1r214,0
ACA,Ex_Ebf2_Vsig2_1,0
ACA,Ex_Ebf2_Vwce,1
ACA,Ex_Ebf2_Wdr86,0
ACA,Ex_Ebf3_Adam33_1,0
ACA,Ex_Ebf3_Adam33_2,0
ACA,Ex_Ebf3_Adam33_3,0
ACA,Ex_Ebf3_Adam33_4,0
ACA,Ex_Ebf3_Adam33_5,0
ACA,Ex_Ebf3_Adam33_6,0
ACA,Ex_Ebf3_Adam33_7,0
ACA,Ex_Ebf3_Adam33_8,0
ACA,Ex_Ebf3_Adam33_9,0
ACA,Ex_Ebf3_Adam33_10,0
ACA,Ex_Ebf3_Adam33_11,0
ACA,Ex_Ebf3_Adam33_12,0
ACA,Ex_Ebf3_Dsc3,0
ACA,Ex_Emx2_Foxa2_1,0
ACA,Ex_Emx2_Foxa2_2,0
ACA,Ex_Emx2_Foxa2_3,0
ACA,Ex_Emx2_Pamr1,0
ACA,Ex_Etv1_Gbx2,0
ACA,Ex_Evx1_Clec9a_1,0
ACA,Ex_Evx1_Clec9a_2,0
ACA,Ex_Evx1_Clec9a_3,0
ACA,Ex_Evx1_Cox4i2,0
ACA,Ex_Evx1_Evx2,0
ACA,Ex_Evx1_Hgf,0
ACA,Ex_Evx1_Hsd17b2_1,0
ACA,Ex_Evx1_Hsd17b2_2,0
ACA,Ex_Evx1_Nptx2,0
ACA,Ex_Evx1_Papln,0
ACA,Ex_Evx1_Prkcq_1,0
ACA,Ex_Evx1_Prkcq_2,0
ACA,Ex_Evx1_Prkcq_3,0
ACA,Ex_Evx2_Adamts19,0
ACA,Ex_Evx2_Chat,0
ACA,Ex_Evx2_Chrna2,0
ACA,Ex_Evx2_Clec9a,0
ACA,Ex_Evx2_Ctxn3,0
ACA,Ex_Evx2_Erfl_1,0
ACA,Ex_Evx2_Erfl_2,0
ACA,Ex_Evx2_Gulo,0
ACA,Ex_Evx2_Jaml,0
ACA,Ex_Evx2_Krt19,0
ACA,Ex_Evx2_Lmcd1_1,0
ACA,Ex_Evx2_Lmcd1_2,0
ACA,Ex_Evx2_Lmcd1_3,0
ACA,Ex_Evx2_Ngfr,0
ACA,Ex_Evx2_Npsr1,0
ACA,Ex_Evx2_Pdyn,0
ACA,Ex_Evx2_Pkhd1l1,0
ACA,Ex_Evx2_Prdm6_1,0
ACA,Ex_Evx2_Prdm6_2,0
ACA,Ex_Evx2_Prdm6_3,0
ACA,Ex_Evx2_Pth2r,0
ACA,Ex_Evx2_Tafa3,0
ACA,Ex_Evx2_Tnnt2,0
ACA,Ex_Eya2_P2rx6_1,0
ACA,Ex_Eya2_P2rx6_2,0
ACA,Ex_Eya2_Sapcd1,0
ACA,Ex_Fam163a_Adad2,0
ACA,Ex_Fam163a_C1ql2,0
ACA,Ex_Fam163a_Kcne4_1,0
ACA,Ex_Fam163a_Kcne4_2,0
ACA,Ex_Fam163a_Npy2r,0
ACA,Ex_Fam163a_Prdm6_1,0
ACA,Ex_Fam163a_Prdm6_2,0
ACA,Ex_Fam163a_Prdm6_3,0
ACA,Ex_Fam163a_Prdm6_4,0
ACA,Ex_Fam163a_Prdm6_5,0
ACA,Ex_Fam163a_Vip,0
ACA,Ex_Fbxl7_Bnc2,0
ACA,Ex_Fbxl7_Chrnb4,0
ACA,Ex_Fbxl7_Defa24,0
ACA,Ex_Fbxl7_Hmga2,0
ACA,Ex_Fbxl7_Insrr_1,0
ACA,Ex_Fbxl7_Insrr_2,0
ACA,Ex_Fbxl7_Kcnj5,0
ACA,Ex_Fbxl7_Lsp1_1,0
ACA,Ex_Fbxl7_Tmem72_1,0
ACA,Ex_Fbxl7_Tmem72_2,0
ACA,Ex_Fbxl7_Tmem72_3,0
ACA,Ex_Fbxo40_Kcnk5_1,0
ACA,Ex_Fbxo40_Kcnk5_2,0
ACA,Ex_Fev_9130008F23Rik,0
ACA,Ex_Fev_Kif18b,0
ACA,Ex_Fev_Sln,0
ACA,Ex_Fezf1_Bnc2_1,0
ACA,Ex_Fezf1_Bnc2_2,0
ACA,Ex_Fezf1_Bnc2_3,0
ACA,Ex_Fezf2_9130008F23Rik,0
ACA,Ex_Fezf2_Abca12,0
ACA,Ex_Fezf2_Acp7,0
ACA,Ex_Fezf2_Best3,0
ACA,Ex_Fezf2_C1ql2,267
ACA,Ex_Fezf2_C1qtnf7,0
ACA,Ex_Fezf2_Ccdc121,0
ACA,Ex_Fezf2_Cd36,0
ACA,Ex_Fezf2_Cdc25c_1,0
ACA,Ex_Fezf2_Cdc25c_2,0
ACA,Ex_Fezf2_Cdc25c_3,0
ACA,Ex_Fezf2_Cfap58_1,0
ACA,Ex_Fezf2_Cfap58_2,0
ACA,Ex_Fezf2_Chrna6,0
ACA,Ex_Fezf2_Cknsr3,6
ACA,Ex_Fezf2_Cnksr3_Areg,1
ACA,Ex_Fezf2_Cnksr3_C7,0
ACA,Ex_Fezf2_Cnksr3_Fos,0
ACA,Ex_Fezf2_Col6a1_Gp139_Fos,0
ACA,Ex_Fezf2_Col6a1_Gpr139,24
ACA,Ex_Fezf2_Col6a1_Tg,201
ACA,Ex_Fezf2_Cpa6,8753
ACA,Ex_Fezf2_Dlk1_A730049H05Rik,0
ACA,Ex_Fezf2_Dlk1_Fos_1,0
ACA,Ex_Fezf2_Dlk1_Fos_2,0
ACA,Ex_Fezf2_Dlk1_Grik1,0
ACA,Ex_Fezf2_Dlk1_Meis2,0
ACA,Ex_Fezf2_Dlk1_Tafa1,0
ACA,Ex_Fezf2_Egflam_Adamts10,0
ACA,Ex_Fezf2_Egflam_Syt2,0
ACA,Ex_Fezf2_Fbln1,0
ACA,Ex_Fezf2_Fibcd1_Fos_Sema3e,0
ACA,Ex_Fezf2_Fibcd1_Fos_Tnn,0
ACA,Ex_Fezf2_Fn1_Mctp2,0
ACA,Ex_Fezf2_Fn1_Reln,0
ACA,Ex_Fezf2_Galr1,0
ACA,Ex_Fezf2_Glyat,0
ACA,Ex_Fezf2_Gpr101_1,0
ACA,Ex_Fezf2_Gpr101_2,0
ACA,Ex_Fezf2_Gpr101_3,0
ACA,Ex_Fezf2_Gpr101_4,0
ACA,Ex_Fezf2_Hc,0
ACA,Ex_Fezf2_Hmga2_Cdh6,65
ACA,Ex_Fezf2_Hmga2_Gfra2,1
ACA,Ex_Fezf2_Hmga2_Ttc6,4
ACA,Ex_Fezf2_Il22,16
ACA,Ex_Fezf2_Kit_Sostdc1,797
ACA,Ex_Fezf2_Kl_1,0
ACA,Ex_Fezf2_Kl_2,0
ACA,Ex_Fezf2_Klhl1,6284
ACA,Ex_Fezf2_Lhx9_1,0
ACA,Ex_Fezf2_Lhx9_2,0
ACA,Ex_Fezf2_Lhx9_3,0
ACA,Ex_Fezf2_Lipm,0
ACA,Ex_Fezf2_Lrp2,0
ACA,Ex_Fezf2_Myzap,1239
ACA,Ex_Fezf2_Nts,0
ACA,Ex_Fezf2_Pirt_Cadps2,0
ACA,Ex_Fezf2_Pirt_Gli2,0
ACA,Ex_Fezf2_Pirt_Stum,1
ACA,Ex_Fezf2_Plscr4,0
ACA,Ex_Fezf2_Pvalb_Chn2,1
ACA,Ex_Fezf2_Pvalb_Pirt,1
ACA,Ex_Fezf2_Rab38_Met,0
ACA,Ex_Fezf2_Rab38_Vwc2l,0
ACA,Ex_Fezf2_Rgs16,2144
ACA,Ex_Fezf2_Ror1_Clspn,0
ACA,Ex_Fezf2_Sebox,9
ACA,Ex_Fezf2_Slc9a4,0
ACA,Ex_Fezf2_Slc9a4_Fos,0
ACA,Ex_Fezf2_Slc17a8_Rxfp1,317
ACA,Ex_Fezf2_Slc17a8_Rxfp2,729
ACA,Ex_Fezf2_Slfn2,0
ACA,Ex_Fezf2_Spaar,0
ACA,Ex_Fezf2_Tmem255b_1,0
ACA,Ex_Fezf2_Tmem255b_2,0
ACA,Ex_Fezf2_Tmem255b_3,0
ACA,Ex_Fezf2_Tnfsf15,0
ACA,Ex_Fezf2_Urah_Alcam,1
ACA,Ex_Fezf2_Urah_Shisa9_1,2
ACA,Ex_Fezf2_Urah_Shisa9_2,1
ACA,Ex_Fezf2_Urah_Shisa9_3,0
ACA,Ex_Fezf2_Urah_Sntb1,1
ACA,Ex_Fezf2_Vgll3,0
ACA,Ex_Fibcd1_Apela_Ptpro,0
ACA,Ex_Fibcd1_Apela_Rab3b,0
ACA,Ex_Fibcd1_Gpr101,0
ACA,Ex_Fibcd1_Lefty1_1,0
ACA,Ex_Fibcd1_Lefty1_2,0
ACA,Ex_Fibcd1_Lefty1_3,0
ACA,Ex_Fibcd1_Lefty1_Gpc3,0
ACA,Ex_Fibcd1_Lefty1_Nell1,0
ACA,Ex_Fibcd1_Psrc1_1,1
ACA,Ex_Fibcd1_Psrc1_2,0
ACA,Ex_Fibcd1_Psrc1_3,0
ACA,Ex_Fibcd1_Psrc1_4,0
ACA,Ex_Fibcd1_Psrc1_5,0
ACA,Ex_Fibcd1_Psrc1_6,0
ACA,Ex_Fibcd1_Slc9a4,0
ACA,Ex_Fibcd1_Slc9a4_1,0
ACA,Ex_Fibcd1_Slc9a4_2,0
ACA,Ex_Fibcd1_Slc9a4_3,0
ACA,Ex_Fibcd1_Tacr3_1,0
ACA,Ex_Fibcd1_Tacr3_2,0
ACA,Ex_Fibcd1_Tacr3_3,0
ACA,Ex_Fibcd1_Tacr3_4,0
ACA,Ex_Fn1_Cfap58,0
ACA,Ex_Fn1_Nts,0
ACA,Ex_Foxb1_Arhgef38_1,0
ACA,Ex_Foxb1_Arhgef38_2,0
ACA,Ex_Foxb1_Arhgef38_3,0
ACA,Ex_Foxb1_Arhgef38_4,0
ACA,Ex_Foxb1_Arhgef38_5,0
ACA,Ex_Foxb1_Ctxn3_1,0
ACA,Ex_Foxb1_Ctxn3_2,0
ACA,Ex_Foxb1_Ctxn3_3,0
ACA,Ex_Foxb1_Moxd1,0
ACA,Ex_Foxb1_Nat8f6_1,0
ACA,Ex_Foxb1_Nat8f6_2,0
ACA,Ex_Foxb1_Plekhg6,0
ACA,Ex_Foxb1_Shoc1,0
ACA,Ex_Foxb1_Vipr2,0
ACA,Ex_Foxd2_C1ql4,0
ACA,Ex_Foxd3_Dennd1c,0
ACA,Ex_Foxd3_Igfbpl1,0
ACA,Ex_Foxd3_Irx4_1,0
ACA,Ex_Foxd3_Irx4_2,0
ACA,Ex_Foxd3_Olig3_1,0
ACA,Ex_Foxd3_Olig3_2,0
ACA,Ex_Foxd3_Sfrp1,0
ACA,Ex_Foxp2_C130074G19Rik_1,0
ACA,Ex_Foxp2_C130074G19Rik_2,0
ACA,Ex_Foxp2_C130074G19Rik_3,0
ACA,Ex_Foxp2_Col5a1,9
ACA,Ex_Foxp2_Col12a1_Ddo,1147
ACA,Ex_Foxp2_Col12a1_Nxph1,788
ACA,Ex_Foxp2_Dsc3,0
ACA,Ex_Foxp2_Esp24,0
ACA,Ex_Foxp2_Myzap,290
ACA,Ex_Foxp2_Spsb1,924
ACA,Ex_Gabra6_Gabrd,2
ACA,Ex_Gabra6_Optc,0
ACA,Ex_Gata3_Cwh43,0
ACA,Ex_Gata3_Drd3,0
ACA,Ex_Gata3_Slc17a8_1,0
ACA,Ex_Gata3_Slc17a8_2,0
ACA,Ex_Gata3_Slc17a8_3,0
ACA,Ex_Gata3_Svs5,0
ACA,Ex_Gata3_Tgm6_2,0
ACA,Ex_Gbx2_Adam18_1,0
ACA,Ex_Gbx2_Adam18_2,0
ACA,Ex_Gbx2_C6,0
ACA,Ex_Gbx2_Wif1,0
ACA,Ex_Gli3_Vwf,0
ACA,Ex_Hgf_Slc38a11,0
ACA,Ex_Hgf_Tacr3,0
ACA,Ex_Hmx2_Abcc9_1,0
ACA,Ex_Hmx2_Abcc9_2,0
ACA,Ex_Hmx2_Abcc9_3,0
ACA,Ex_Hmx2_Col5a2,0
ACA,Ex_Hmx2_Gli3,0
ACA,Ex_Hmx2_Mdfic2,0
ACA,Ex_Hmx2_Ppef1_1,0
ACA,Ex_Hmx2_Ppef1_2,0
ACA,Ex_Hmx2_Ppef1_3,0
ACA,Ex_Hmx2_Ppef1_4,0
ACA,Ex_Hmx2_Vip_1,0
ACA,Ex_Hmx2_Vip_2,0
ACA,Ex_Hmx2_Vip_3,0
ACA,Ex_Hmx2_Vip_4,0
ACA,Ex_Hmx2_Zap70,0
ACA,Ex_Hmx3_Gda,0
ACA,Ex_Hmx3_Has2,0
ACA,Ex_Hmx3_Npbwr1,0
ACA,Ex_Hmx3_Sst,0
ACA,Ex_Hmx3_Twist2_1,0
ACA,Ex_Hmx3_Twist2_2,0
ACA,Ex_Hmx3_Twist2_3,0
ACA,Ex_Hmx3_Vip,0
ACA,Ex_Hoxb3_Ldlrap1_1,0
ACA,Ex_Hoxb3_Ldlrap1_2,0
ACA,Ex_Hoxb3_Ldlrap1_3,0
ACA,Ex_Hoxb3_Ldlrap1_4,0
ACA,Ex_Hoxb3_Ldlrap1_5,0
ACA,Ex_Hoxb3_Ldlrap1_6,0
ACA,Ex_Hoxb3_Ldlrap1_7,0
ACA,Ex_Hoxb3_Ldlrap1_8,0
ACA,Ex_Hoxb3_Ldlrap1_9,0
ACA,Ex_Hoxb3_Ldlrap1_10,0
ACA,Ex_Hoxb3_Ldlrap1_11,0
ACA,Ex_Hoxb3_Ldlrap1_12,0
ACA,Ex_Hoxb3_Ldlrap1_13,0
ACA,Ex_Hoxb3_Ldlrap1_14,0
ACA,Ex_Hoxb3_Ldlrap1_15,0
ACA,Ex_Hoxb3_Ldlrap1_16,0
ACA,Ex_Hoxb3_Ldlrap1_17,0
ACA,Ex_Hoxb3_Ldlrap1_18,0
ACA,Ex_Hoxb5_Epsti1_1,0
ACA,Ex_Hoxb5_Epsti1_2,0
ACA,Ex_Hoxb5_Klc3,0
ACA,Ex_Hoxb5_Nostrin,0
ACA,Ex_Hoxb5_Prdm16_1,0
ACA,Ex_Hoxb5_Prdm16_2,0
ACA,Ex_Hoxb5_Prdm16_3,0
ACA,Ex_Hoxb5_Prdm16_4,0
ACA,Ex_Hoxb5_Prdm16_5,0
ACA,Ex_Hoxb8_Aldh1a2_1,0
ACA,Ex_Hoxb8_Aldh1a2_2,0
ACA,Ex_Hoxc4_Hpse,0
ACA,Ex_Hoxc4_Slc22a3,0
ACA,Ex_Hoxc6_Arhgef38,0
ACA,Ex_Hoxc6_Dpp4,0
ACA,Ex_Hoxc6_Ednrb,0
ACA,Ex_Hoxc6_Epsti1_1,0
ACA,Ex_Hoxc6_Epsti1_2,0
ACA,Ex_Hoxc6_Epsti1_3,0
ACA,Ex_Hoxc6_Fam114a1,0
ACA,Ex_Hoxc6_Grp,0
ACA,Ex_Hoxc6_Hpgd,0
ACA,Ex_Hoxc6_Hpse_1,0
ACA,Ex_Hoxc6_Hpse_2,0
ACA,Ex_Hoxc6_Met_1,0
ACA,Ex_Hoxc6_Met_2,0
ACA,Ex_Hoxc6_Moxd1_1,0
ACA,Ex_Hoxc6_Moxd1_2,0
ACA,Ex_Hoxc6_Ppef1,0
ACA,Ex_Hoxc6_Prokr2,0
ACA,Ex_Hoxc6_Rxfp2_1,0
ACA,Ex_Hoxc6_Rxfp2_2,0
ACA,Ex_Hoxc6_Slc7a13_1,0
ACA,Ex_Hoxc6_Slc7a13_2,0
ACA,Ex_Hpgd_Cd24a_1,0
ACA,Ex_Hpgd_Cd24a_2,0
ACA,Ex_Hpgd_Ednra,0
ACA,Ex_Hpgd_Lgr6,0
ACA,Ex_Hpgd_Pik3c2g_1,0
ACA,Ex_Hpgd_Pik3c2g_2,0
ACA,Ex_Hpgd_Pth2r_1,0
ACA,Ex_Hpgd_Pth2r_2,0
ACA,Ex_Hpgd_Pth2r_3,0
ACA,Ex_Hpgd_Pth2r_4,0
ACA,Ex_Hpgd_Pth2r_5,0
ACA,Ex_Hpgd_Pth2r_6,0
ACA,Ex_Hpgd_Pth2r_7,0
ACA,Ex_Hpgd_Pth2r_8,0
ACA,Ex_Hpgd_Trpa1,0
ACA,Ex_Iqcj_Ms4a15_1,0
ACA,Ex_Iqcj_Ms4a15_2,0
ACA,Ex_Iqcj_Ms4a15_3,0
ACA,Ex_Iqcj_Ms4a15_4,0
ACA,Ex_Iqcj_Ms4a15_5,0
ACA,Ex_Iqcj_Ms4a15_6,0
ACA,Ex_Iqcj_Ms4a15_7,0
ACA,Ex_Iqcj_Ms4a15_8,0
ACA,Ex_Irtx_Ednra,0
ACA,Ex_Irx1_Nog,0
ACA,Ex_Irx1_Padi1_1,0
ACA,Ex_Irx1_Padi1_2,0
ACA,Ex_Irx1_Padi1_3,0
ACA,Ex_Irx1_Padi1_4,0
ACA,Ex_Irx1_Padi1_5,0
ACA,Ex_Irx1_Padi1_6,0
ACA,Ex_Irx2_Cldn23,0
ACA,Ex_Irx2_Col2a1_1,0
ACA,Ex_Irx2_Col2a1_2,0
ACA,Ex_Irx2_Col2a1_3,0
ACA,Ex_Irx2_Col4a3,0
ACA,Ex_Irx2_Galr1_1,0
ACA,Ex_Irx2_Galr1_2,0
ACA,Ex_Irx2_Gpr151,0
ACA,Ex_Irx2_Kcng4_Slc43a3,0
ACA,Ex_Irx2_Lpar1,0
ACA,Ex_Irx2_Nppc_1,0
ACA,Ex_Irx2_Nppc_2,0
ACA,Ex_Irx2_Nppc_3,0
ACA,Ex_Irx2_Otx1,0
ACA,Ex_Irx2_Popdc3_1,0
ACA,Ex_Irx2_Popdc3_2,0
ACA,Ex_Irx2_Prokr2_Sox13,0
ACA,Ex_Irx2_Proser2,0
ACA,Ex_Irx2_Rai14,0
ACA,Ex_Irx2_Rspo3_1,0
ACA,Ex_Irx2_Rspo3_2,0
ACA,Ex_Irx2_Rspo3_3,0
ACA,Ex_Irx2_Slc6a3,0
ACA,Ex_Irx2_Slc25a21_1,0
ACA,Ex_Irx2_Slc25a21_2,0
ACA,Ex_Irx2_Slc43a3_1,0
ACA,Ex_Irx2_Tpbg,0
ACA,Ex_Irx2_Twist1_1,0
ACA,Ex_Irx2_Twist1_2,0
ACA,Ex_Irx2_Twist1_3,0
ACA,Ex_Irx2_Twist1_4,0
ACA,Ex_Irx2_Twist1_5,0
ACA,Ex_Irx2_Twist1_6,0
ACA,Ex_Irx2_Twist1_7,0
ACA,Ex_Irx3_Ccdc192_1,0
ACA,Ex_Irx3_Ccdc192_2,0
ACA,Ex_Irx3_Ccdc192_3,0
ACA,Ex_Irx3_Ccdc192_5,0
ACA,Ex_Irx3_Ccdc192_6,0
ACA,Ex_Irx3_Ccdc192_7,0
ACA,Ex_Irx3_Fos,0
ACA,Ex_Irx3_Kcnj5_1,0
ACA,Ex_Irx3_Kcnj5_2,0
ACA,Ex_Irx3_Sostdc1,0
ACA,Ex_Irx4_Slc17a8,0
ACA,Ex_Irx4_Tafa3,0
ACA,Ex_Lamc3_Fzd9_1,0
ACA,Ex_Lamc3_Fzd9_2,0
ACA,Ex_Lef1_Gpr101,2
ACA,Ex_Lhx1_Edn1,0
ACA,Ex_Lhx2_Asb4,0
ACA,Ex_Lhx2_Col5a2_1,0
ACA,Ex_Lhx2_Col5a2_2,0
ACA,Ex_Lhx2_Emid1,0
ACA,Ex_Lhx2_Fn1,0
ACA,Ex_Lhx2_Frk,0
ACA,Ex_Lhx2_Gng8_1,0
ACA,Ex_Lhx2_Gng8_2,0
ACA,Ex_Lhx2_Hgf_1,0
ACA,Ex_Lhx2_Hgf_2,0
ACA,Ex_Lhx2_Hgf_3,0
ACA,Ex_Lhx2_Hgf_4,0
ACA,Ex_Lhx2_Il31ra_1,0
ACA,Ex_Lhx2_Il31ra_2,0
ACA,Ex_Lhx2_Llgl2,0
ACA,Ex_Lhx2_Mafa,0
ACA,Ex_Lhx2_Mdfic2,0
ACA,Ex_Lhx2_Nek11_1,0
ACA,Ex_Lhx2_Nek11_2,0
ACA,Ex_Lhx2_Nek11_3,0
ACA,Ex_Lhx2_Nek11_4,0
ACA,Ex_Lhx2_Nek11_5,0
ACA,Ex_Lhx2_Nek11_6,0
ACA,Ex_Lhx2_Nek11_7,0
ACA,Ex_Lhx2_Nek11_9,0
ACA,Ex_Lhx2_Pth2,0
ACA,Ex_Lhx2_Pth2_1,0
ACA,Ex_Lhx2_Pth2_2,0
ACA,Ex_Lhx2_Pth2_3,0
ACA,Ex_Lhx2_Thbs2,0
ACA,Ex_Lhx2_Tlx1_1,0
ACA,Ex_Lhx2_Tlx1_2,0
ACA,Ex_Lhx2_Tlx1_3,0
ACA,Ex_Lhx2_Tlx1_4,0
ACA,Ex_Lhx2_Tlx1_5,0
ACA,Ex_Lhx3_A730046J19Rik,0
ACA,Ex_Lhx3_Arsj,0
ACA,Ex_Lhx3_Col5a2,0
ACA,Ex_Lhx3_Gxylt2_1,0
ACA,Ex_Lhx3_Il1f9,0
ACA,Ex_Lhx3_Nkx6-3,0
ACA,Ex_Lhx3_Robo3,0
ACA,Ex_Lhx3_Slc5a7_1,0
ACA,Ex_Lhx3_Slc5a7_2,0
ACA,Ex_Lhx3_Slc5a7_3,0
ACA,Ex_Lhx3_Slc5a7_4,0
ACA,Ex_Lhx3_Slc5a7_5,0
ACA,Ex_Lhx3_Sp8,0
ACA,Ex_Lhx3_Tlcd1_1,0
ACA,Ex_Lhx3_Tlcd1_2,0
ACA,Ex_Lhx3_Tlcd1_3,0
ACA,Ex_Lhx3_Trat1,0
ACA,Ex_Lhx3_Tspo2_1,0
ACA,Ex_Lhx3_Tspo2_2,0
ACA,Ex_Lhx3_Tspo2_3,0
ACA,Ex_Lhx4_Cnga3,0
ACA,Ex_Lhx4_Dsc3,0
ACA,Ex_Lhx4_Gpr101_1,0
ACA,Ex_Lhx4_Gpr101_2,0
ACA,Ex_Lhx4_Gpr101_3,0
ACA,Ex_Lhx4_Gpr101_4,0
ACA,Ex_Lhx4_Gpr101_5,0
ACA,Ex_Lhx4_Hgf,0
ACA,Ex_Lhx4_Meox2,0
ACA,Ex_Lhx4_Pdlim3,0
ACA,Ex_Lhx4_Plcz1,0
ACA,Ex_Lhx4_Tnc,0
ACA,Ex_Lhx4_Vsx2_1,0
ACA,Ex_Lhx4_Vsx2_2,0
ACA,Ex_Lhx5_Bmp3,0
ACA,Ex_Lhx9_6430628N08Rik,0
ACA,Ex_Lhx9_A1bg_1,0
ACA,Ex_Lhx9_A1bg_2,0
ACA,Ex_Lhx9_Acp7,0
ACA,Ex_Lhx9_Adgrg2_1,0
ACA,Ex_Lhx9_Adgrg2_2,0
ACA,Ex_Lhx9_Adgrg2_3,0
ACA,Ex_Lhx9_Adgrg2_4,0
ACA,Ex_Lhx9_Adgrg2_5,0
ACA,Ex_Lhx9_Atp8b1_1,0
ACA,Ex_Lhx9_Atp8b1_2,0
ACA,Ex_Lhx9_Atp8b1_3,0
ACA,Ex_Lhx9_C1ql4,0
ACA,Ex_Lhx9_Calcr,0
ACA,Ex_Lhx9_Cav1,0
ACA,Ex_Lhx9_Cd44,0
ACA,Ex_Lhx9_Chrm1_1,0
ACA,Ex_Lhx9_Chrm1_2,0
ACA,Ex_Lhx9_Cyp19a1,0
ACA,Ex_Lhx9_Dnah5,0
ACA,Ex_Lhx9_Erg,0
ACA,Ex_Lhx9_F2rl2,0
ACA,Ex_Lhx9_Fmo1_1,0
ACA,Ex_Lhx9_Fmo1_2,0
ACA,Ex_Lhx9_Frk_1,0
ACA,Ex_Lhx9_Frk_2,0
ACA,Ex_Lhx9_Frk_3,0
ACA,Ex_Lhx9_Hs3st6,0
ACA,Ex_Lhx9_Hsd17b14_1,0
ACA,Ex_Lhx9_Hsd17b14_2,0
ACA,Ex_Lhx9_Hsd17b14_3,0
ACA,Ex_Lhx9_Igfbp2_1,0
ACA,Ex_Lhx9_Igfbp2_2,0
ACA,Ex_Lhx9_Igfbpl1_1,0
ACA,Ex_Lhx9_Igfbpl1_2,0
ACA,Ex_Lhx9_Kif19a_1,0
ACA,Ex_Lhx9_Kif19a_2,0
ACA,Ex_Lhx9_Kif19a_3,0
ACA,Ex_Lhx9_Lacc1,0
ACA,Ex_Lhx9_Lrp4,0
ACA,Ex_Lhx9_Lrrk1,0
ACA,Ex_Lhx9_Maf,0
ACA,Ex_Lhx9_Mcoln2,0
ACA,Ex_Lhx9_Met,0
ACA,Ex_Lhx9_Moxd1,0
ACA,Ex_Lhx9_Mstn_Pld5,0
ACA,Ex_Lhx9_Mstn_Vxn,0
ACA,Ex_Lhx9_Mtnr1a_1,0
ACA,Ex_Lhx9_Mtnr1a_2,0
ACA,Ex_Lhx9_Nps,0
ACA,Ex_Lhx9_Nps_1,0
ACA,Ex_Lhx9_Nps_2,0
ACA,Ex_Lhx9_Nps_3,0
ACA,Ex_Lhx9_Nps_4,0
ACA,Ex_Lhx9_Nps_5,0
ACA,Ex_Lhx9_Npsr1_1,0
ACA,Ex_Lhx9_Npsr1_2,0
ACA,Ex_Lhx9_Nr5a2,0
ACA,Ex_Lhx9_Pi4k2b,0
ACA,Ex_Lhx9_Pkhd1,0
ACA,Ex_Lhx9_Ppp1r1c,0
ACA,Ex_Lhx9_Prdm6_1,0
ACA,Ex_Lhx9_Prdm6_2,0
ACA,Ex_Lhx9_Prdm8_1,0
ACA,Ex_Lhx9_Prdm8_2,0
ACA,Ex_Lhx9_Prok2,0
ACA,Ex_Lhx9_Pthlh_1,0
