cell_type,dendro_order,cell_type_short,study,study_type
Macosko|Ex_Pitx2_Zbtb7c_4,8785,Ex_Pitx2_Zbtb7c_4,Macosko,Nuclei
Zeng|3081,8786,3081,Zeng,Cells
Macosko|Ex_Pitx2_Zbtb7c_7,8787,Ex_Pitx2_Zbtb7c_7,Macosko,Nuclei
Zeng|3072,8788,3072,Zeng,Cells
Macosko|Ex_Pitx2_Zbtb7c_5,8789,Ex_Pitx2_Zbtb7c_5,Macosko,Nuclei
Zeng|3071,8790,3071,Zeng,Cells
Macosko|Ex_Pitx2_Zbtb7c_2,8791,Ex_Pitx2_Zbtb7c_2,Macosko,Nuclei
Zeng|3070,8792,3070,Zeng,Cells
Zeng|3057,8793,3057,Zeng,Cells
Zeng|3073,8794,3073,Zeng,Cells
Macosko|Ex_Vsx2_Igfbp4_3,8795,Ex_Vsx2_Igfbp4_3,Macosko,Nuclei
Zeng|3060,8796,3060,Zeng,Cells
Macosko|Ex_Vsx2_Igfbp4_1,8797,Ex_Vsx2_Igfbp4_1,Macosko,Nuclei
Zeng|3059,8798,3059,Zeng,Cells
Macosko|Ex_Vsx2_Kcnv1,8799,Ex_Vsx2_Kcnv1,Macosko,Nuclei
Macosko|Ex_Vsx2_Igfbp4_2,8800,Ex_Vsx2_Igfbp4_2,Macosko,Nuclei
Zeng|3038,8801,3038,Zeng,Cells
Zeng|24563,8802,24563,Zeng,Cells
Macosko|Ex_Pax6_Avpr1a_3,8803,Ex_Pax6_Avpr1a_3,Macosko,Nuclei
Zeng|24557,8804,24557,Zeng,Cells
Zeng|24564,8805,24564,Zeng,Cells
Macosko|Ex_Pax6_Avpr1a_1,8806,Ex_Pax6_Avpr1a_1,Macosko,Nuclei
Macosko|Ex_Pax6_Avpr1a_2,8807,Ex_Pax6_Avpr1a_2,Macosko,Nuclei
Macosko|Ex_Pax6_Avpr1a_5,8808,Ex_Pax6_Avpr1a_5,Macosko,Nuclei
Macosko|Ex_Pax6_Avpr1a_4,8809,Ex_Pax6_Avpr1a_4,Macosko,Nuclei
Macosko|Ex_Pax6_Pgr15l_2,8810,Ex_Pax6_Pgr15l_2,Macosko,Nuclei
Macosko|Ex_Pax6_Avpr1a_6,8811,Ex_Pax6_Avpr1a_6,Macosko,Nuclei
Zeng|24561,8812,24561,Zeng,Cells
Macosko|Ex_Onecut3_Pax7,8813,Ex_Onecut3_Pax7,Macosko,Nuclei
Zeng|2144,8814,2144,Zeng,Cells
Macosko|Ex_Nkx6-1_Foxd3_2,8815,Ex_Nkx6-1_Foxd3_2,Macosko,Nuclei
Macosko|Ex_Nkx6-1_Foxd3_3,8816,Ex_Nkx6-1_Foxd3_3,Macosko,Nuclei
Macosko|Ex_C1ql4_Foxd3_1,8817,Ex_C1ql4_Foxd3_1,Macosko,Nuclei
Macosko|Ex_Nkx6-1_Foxd3_1,8818,Ex_Nkx6-1_Foxd3_1,Macosko,Nuclei
Macosko|Ex_C1ql4_Foxd3_2,8819,Ex_C1ql4_Foxd3_2,Macosko,Nuclei
Zeng|3083,8820,3083,Zeng,Cells
Zeng|24611,8821,24611,Zeng,Cells
Zeng|24612,8822,24612,Zeng,Cells
Zeng|24606,8823,24606,Zeng,Cells
Zeng|3078,8824,3078,Zeng,Cells
Macosko|Ex_Vsx2_C1ql4,8825,Ex_Vsx2_C1ql4,Macosko,Nuclei
Macosko|Ex_Sim1_Asb4,8826,Ex_Sim1_Asb4,Macosko,Nuclei
Macosko|Ex_Sim1_Kynu,8827,Ex_Sim1_Kynu,Macosko,Nuclei
Macosko|Ex_Vsx2_Galr1,8828,Ex_Vsx2_Galr1,Macosko,Nuclei
Macosko|Ex_Vsx2_Pitx2,8829,Ex_Vsx2_Pitx2,Macosko,Nuclei
Zeng|24613,8830,24613,Zeng,Cells
Zeng|2154,8831,2154,Zeng,Cells
Zeng|2170,8832,2170,Zeng,Cells
Macosko|Ex_Pax6_Pgr15l_1,8833,Ex_Pax6_Pgr15l_1,Macosko,Nuclei
Zeng|2179,8834,2179,Zeng,Cells
Macosko|Ex_Nkx6-1_Atp6v1c2,8835,Ex_Nkx6-1_Atp6v1c2,Macosko,Nuclei
Zeng|2149,8836,2149,Zeng,Cells
Zeng|3772,8837,3772,Zeng,Cells
Macosko|Ex_Nkx6-1_Shisal2b,8838,Ex_Nkx6-1_Shisal2b,Macosko,Nuclei
Zeng|2161,8839,2161,Zeng,Cells
Zeng|2300,8840,2300,Zeng,Cells
Zeng|2281,8841,2281,Zeng,Cells
Zeng|2275,8842,2275,Zeng,Cells
Zeng|2282,8843,2282,Zeng,Cells
Zeng|2295,8844,2295,Zeng,Cells
Zeng|2296,8845,2296,Zeng,Cells
Zeng|2298,8846,2298,Zeng,Cells
Zeng|2294,8847,2294,Zeng,Cells
Zeng|2277,8848,2277,Zeng,Cells
Zeng|2279,8849,2279,Zeng,Cells
Zeng|2286,8850,2286,Zeng,Cells
Zeng|2289,8851,2289,Zeng,Cells
Zeng|2285,8852,2285,Zeng,Cells
Zeng|2288,8853,2288,Zeng,Cells
Zeng|2290,8854,2290,Zeng,Cells
Zeng|2142,8855,2142,Zeng,Cells
Macosko|Ex_C1ql4_Serpina12,8856,Ex_C1ql4_Serpina12,Macosko,Nuclei
Macosko|Ex_C1ql4_Dkk2,8857,Ex_C1ql4_Dkk2,Macosko,Nuclei
Macosko|Ex_C1ql4_Dsg1b,8858,Ex_C1ql4_Dsg1b,Macosko,Nuclei
Zeng|2141,8859,2141,Zeng,Cells
Macosko|Ex_Pitx2_Skor2,8860,Ex_Pitx2_Skor2,Macosko,Nuclei
Macosko|Ex_Pitx2_Cd40,8861,Ex_Pitx2_Cd40,Macosko,Nuclei
Macosko|Ex_Pitx2_Zfp366,8862,Ex_Pitx2_Zfp366,Macosko,Nuclei
Zeng|24615,8863,24615,Zeng,Cells
Macosko|Ex_Sim1_Bsx_4,8864,Ex_Sim1_Bsx_4,Macosko,Nuclei
Zeng|2444,8865,2444,Zeng,Cells
Macosko|Ex_Nkx2-4_Calcr_1,8866,Ex_Nkx2-4_Calcr_1,Macosko,Nuclei
Macosko|Ex_Sim1_Bsx_1,8867,Ex_Sim1_Bsx_1,Macosko,Nuclei
Zeng|2446,8868,2446,Zeng,Cells
Macosko|Ex_Sim1_Otp_5,8869,Ex_Sim1_Otp_5,Macosko,Nuclei
Zeng|2432,8870,2432,Zeng,Cells
Zeng|2445,8871,2445,Zeng,Cells
Macosko|Ex_Sim1_Bsx_3,8872,Ex_Sim1_Bsx_3,Macosko,Nuclei
Zeng|2435,8873,2435,Zeng,Cells
Zeng|2427,8874,2427,Zeng,Cells
Macosko|Ex_Sim1_Otp_3,8875,Ex_Sim1_Otp_3,Macosko,Nuclei
Zeng|2454,8876,2454,Zeng,Cells
Zeng|2438,8877,2438,Zeng,Cells
Zeng|2449,8878,2449,Zeng,Cells
Macosko|Ex_Sim1_Otp_4,8879,Ex_Sim1_Otp_4,Macosko,Nuclei
Macosko|Ex_Sim1_Otp_1,8880,Ex_Sim1_Otp_1,Macosko,Nuclei
Macosko|Ex_Sim1_Otp_2,8881,Ex_Sim1_Otp_2,Macosko,Nuclei
Macosko|Ex_Nxph4_Zar1l_2,8882,Ex_Nxph4_Zar1l_2,Macosko,Nuclei
Macosko|Ex_Nxph4_Zar1l_3,8883,Ex_Nxph4_Zar1l_3,Macosko,Nuclei
Macosko|Ex_Nxph4_Zar1l_4,8884,Ex_Nxph4_Zar1l_4,Macosko,Nuclei
Zeng|4575,8885,4575,Zeng,Cells
Macosko|Ex_Nxph4_Hpgd,8886,Ex_Nxph4_Hpgd,Macosko,Nuclei
Zeng|4572,8887,4572,Zeng,Cells
Macosko|Ex_Nxph4_Chodl_2,8888,Ex_Nxph4_Chodl_2,Macosko,Nuclei
Zeng|4574,8889,4574,Zeng,Cells
Macosko|Ex_Nxph4_Crh,8890,Ex_Nxph4_Crh,Macosko,Nuclei
Macosko|Ex_Nxph4_Chodl_1,8891,Ex_Nxph4_Chodl_1,Macosko,Nuclei
Macosko|Ex_Nxph4_Pou4f2,8892,Ex_Nxph4_Pou4f2,Macosko,Nuclei
Macosko|Ex_Nxph4_Zar1l_1,8893,Ex_Nxph4_Zar1l_1,Macosko,Nuclei
Zeng|4557,8894,4557,Zeng,Cells
Zeng|4584,8895,4584,Zeng,Cells
Macosko|Ex_Nxph4_Twist1_4,8896,Ex_Nxph4_Twist1_4,Macosko,Nuclei
Macosko|Ex_Nxph4_Twist1_3,8897,Ex_Nxph4_Twist1_3,Macosko,Nuclei
Macosko|Ex_Nxph4_Zic5,8898,Ex_Nxph4_Zic5,Macosko,Nuclei
Zeng|4543,8899,4543,Zeng,Cells
Macosko|Ex_Nxph4_Ednra,8900,Ex_Nxph4_Ednra,Macosko,Nuclei
Macosko|Ex_Nxph4_Il23r,8901,Ex_Nxph4_Il23r,Macosko,Nuclei
Macosko|Ex_Hpgd_Pth2r_7,8902,Ex_Hpgd_Pth2r_7,Macosko,Nuclei
Macosko|Ex_Hpgd_Pth2r_4,8903,Ex_Hpgd_Pth2r_4,Macosko,Nuclei
Macosko|Ex_Hpgd_Pth2r_5,8904,Ex_Hpgd_Pth2r_5,Macosko,Nuclei
Macosko|Ex_Hpgd_Pth2r_6,8905,Ex_Hpgd_Pth2r_6,Macosko,Nuclei
Zeng|4555,8906,4555,Zeng,Cells
Macosko|Ex_Pou4f1_Pth2r,8907,Ex_Pou4f1_Pth2r,Macosko,Nuclei
Zeng|4556,8908,4556,Zeng,Cells
Macosko|Ex_Hpgd_Pik3c2g_2,8909,Ex_Hpgd_Pik3c2g_2,Macosko,Nuclei
Zeng|4542,8910,4542,Zeng,Cells
Macosko|Ex_Irx3_Kcnj5_1,8911,Ex_Irx3_Kcnj5_1,Macosko,Nuclei
Zeng|4545,8912,4545,Zeng,Cells
Macosko|Ex_Lhx2_Mafa,8913,Ex_Lhx2_Mafa,Macosko,Nuclei
Zeng|4553,8914,4553,Zeng,Cells
Macosko|Ex_Hpgd_Trpa1,8915,Ex_Hpgd_Trpa1,Macosko,Nuclei
Macosko|Ex_Hpgd_Pth2r_8,8916,Ex_Hpgd_Pth2r_8,Macosko,Nuclei
Macosko|Ex_Hpgd_Pth2r_2,8917,Ex_Hpgd_Pth2r_2,Macosko,Nuclei
Zeng|4547,8918,4547,Zeng,Cells
Macosko|Ex_Hpgd_Lgr6,8919,Ex_Hpgd_Lgr6,Macosko,Nuclei
Zeng|4552,8920,4552,Zeng,Cells
Macosko|Ex_Hpgd_Ednra,8921,Ex_Hpgd_Ednra,Macosko,Nuclei
Zeng|4548,8922,4548,Zeng,Cells
Macosko|Ex_Hpgd_Pth2r_1,8923,Ex_Hpgd_Pth2r_1,Macosko,Nuclei
Macosko|Ex_Hpgd_Pth2r_3,8924,Ex_Hpgd_Pth2r_3,Macosko,Nuclei
Macosko|Ex_Ebf2_Lpar1,8925,Ex_Ebf2_Lpar1,Macosko,Nuclei
Zeng|4739,8926,4739,Zeng,Cells
Macosko|Ex_Dach2_Arhgap36_1,8927,Ex_Dach2_Arhgap36_1,Macosko,Nuclei
Macosko|Ex_Dach2_Arhgap36_3,8928,Ex_Dach2_Arhgap36_3,Macosko,Nuclei
Zeng|4862,8929,4862,Zeng,Cells
Macosko|Ex_Ebf2_Arhgap36,8930,Ex_Ebf2_Arhgap36,Macosko,Nuclei
Zeng|4738,8931,4738,Zeng,Cells
Macosko|Ex_C1ql4_Olfr48,8932,Ex_C1ql4_Olfr48,Macosko,Nuclei
Zeng|4693,8933,4693,Zeng,Cells
Zeng|4710,8934,4710,Zeng,Cells
Macosko|Ex_Vcan_Crh,8935,Ex_Vcan_Crh,Macosko,Nuclei
Zeng|4699,8936,4699,Zeng,Cells
Macosko|Ex_Dach2_Arhgap36_2,8937,Ex_Dach2_Arhgap36_2,Macosko,Nuclei
Zeng|4860,8938,4860,Zeng,Cells
Macosko|Ex_Tfap2b_Gsta2_2,8939,Ex_Tfap2b_Gsta2_2,Macosko,Nuclei
Macosko|Ex_Tfap2b_Gsta2_1,8940,Ex_Tfap2b_Gsta2_1,Macosko,Nuclei
Zeng|4736,8941,4736,Zeng,Cells
Macosko|Ex_C1ql4_Mettl24,8942,Ex_C1ql4_Mettl24,Macosko,Nuclei
Macosko|Ex_Prox1_Plcz1,8943,Ex_Prox1_Plcz1,Macosko,Nuclei
Zeng|4697,8944,4697,Zeng,Cells
Macosko|Ex_Prox1_Cmbl,8945,Ex_Prox1_Cmbl,Macosko,Nuclei
Zeng|4712,8946,4712,Zeng,Cells
Macosko|Ex_Vcan_Emid1,8947,Ex_Vcan_Emid1,Macosko,Nuclei
Zeng|4735,8948,4735,Zeng,Cells
Macosko|Ex_Ebf2_Ltbp1_2,8949,Ex_Ebf2_Ltbp1_2,Macosko,Nuclei
Zeng|4816,8950,4816,Zeng,Cells
Macosko|Ex_Ebf2_Gpsm3_1,8951,Ex_Ebf2_Gpsm3_1,Macosko,Nuclei
Zeng|4815,8952,4815,Zeng,Cells
Macosko|Ex_Ebf2_Sp5_5,8953,Ex_Ebf2_Sp5_5,Macosko,Nuclei
Macosko|Ex_Ebf2_Sp5_8,8954,Ex_Ebf2_Sp5_8,Macosko,Nuclei
Zeng|4818,8955,4818,Zeng,Cells
Macosko|Ex_Ebf2_Sp5_3,8956,Ex_Ebf2_Sp5_3,Macosko,Nuclei
Macosko|Ex_Ebf2_Sp5_4,8957,Ex_Ebf2_Sp5_4,Macosko,Nuclei
Macosko|Ex_Ebf2_Sp5_7,8958,Ex_Ebf2_Sp5_7,Macosko,Nuclei
Zeng|4817,8959,4817,Zeng,Cells
Macosko|Ex_Ebf2_Sp5_1,8960,Ex_Ebf2_Sp5_1,Macosko,Nuclei
Macosko|Ex_Ebf2_Sp5_2,8961,Ex_Ebf2_Sp5_2,Macosko,Nuclei
Macosko|Ex_Ebf2_Sp5_6,8962,Ex_Ebf2_Sp5_6,Macosko,Nuclei
Macosko|Ex_Ebf2_Ltbp1_1,8963,Ex_Ebf2_Ltbp1_1,Macosko,Nuclei
Zeng|4811,8964,4811,Zeng,Cells
Macosko|Ex_Ebf2_Bmp6,8965,Ex_Ebf2_Bmp6,Macosko,Nuclei
Macosko|Ex_Zic1_Mybpc1,8966,Ex_Zic1_Mybpc1,Macosko,Nuclei
Macosko|Ex_Sall1_Lrrc38_1,8967,Ex_Sall1_Lrrc38_1,Macosko,Nuclei
Zeng|4993,8968,4993,Zeng,Cells
Macosko|Ex_Sall1_Lrrc38_2,8969,Ex_Sall1_Lrrc38_2,Macosko,Nuclei
Zeng|4994,8970,4994,Zeng,Cells
Macosko|Ex_Sall1_Fgf7_2,8971,Ex_Sall1_Fgf7_2,Macosko,Nuclei
Macosko|Ex_Sall1_Fgf7_1,8972,Ex_Sall1_Fgf7_1,Macosko,Nuclei
Zeng|4998,8973,4998,Zeng,Cells
Macosko|Ex_PItx2_Cox4i2,8974,Ex_PItx2_Cox4i2,Macosko,Nuclei
Macosko|Ex_Tfap2d_Defb1,8975,Ex_Tfap2d_Defb1,Macosko,Nuclei
Zeng|4999,8976,4999,Zeng,Cells
Macosko|Ex_Sall1_Pmfbp1_4,8977,Ex_Sall1_Pmfbp1_4,Macosko,Nuclei
Macosko|Ex_Sall1_Pmfbp1_6,8978,Ex_Sall1_Pmfbp1_6,Macosko,Nuclei
Zeng|4989,8979,4989,Zeng,Cells
Macosko|Ex_Sall1_Pmfbp1_8,8980,Ex_Sall1_Pmfbp1_8,Macosko,Nuclei
Macosko|Ex_Sall1_Pmfbp1_1,8981,Ex_Sall1_Pmfbp1_1,Macosko,Nuclei
Macosko|Ex_Sall1_Pmfbp1_2,8982,Ex_Sall1_Pmfbp1_2,Macosko,Nuclei
Macosko|Ex_Sall1_Pmfbp1_3,8983,Ex_Sall1_Pmfbp1_3,Macosko,Nuclei
Zeng|4992,8984,4992,Zeng,Cells
Macosko|Ex_Tfap2d_Snorc_3,8985,Ex_Tfap2d_Snorc_3,Macosko,Nuclei
Macosko|Ex_Tfap2d_St14_1,8986,Ex_Tfap2d_St14_1,Macosko,Nuclei
Macosko|Ex_Tfap2d_St14_3,8987,Ex_Tfap2d_St14_3,Macosko,Nuclei
Macosko|Ex_Tfap2d_Erfl,8988,Ex_Tfap2d_Erfl,Macosko,Nuclei
Macosko|Ex_Tfap2d_Snorc_1,8989,Ex_Tfap2d_Snorc_1,Macosko,Nuclei
Zeng|4995,8990,4995,Zeng,Cells
Macosko|Ex_Sall1_Pmfbp1_7,8991,Ex_Sall1_Pmfbp1_7,Macosko,Nuclei
Macosko|Ex_Sall1_Pmfbp1_9,8992,Ex_Sall1_Pmfbp1_9,Macosko,Nuclei
Zeng|4990,8993,4990,Zeng,Cells
Macosko|Ex_Tfap2d_St14_4,8994,Ex_Tfap2d_St14_4,Macosko,Nuclei
Zeng|4997,8995,4997,Zeng,Cells
Macosko|Ex_Ebf2_Rab38,8996,Ex_Ebf2_Rab38,Macosko,Nuclei
Zeng|4694,8997,4694,Zeng,Cells
Macosko|Ex_Tfap2d_Emid1_2,8998,Ex_Tfap2d_Emid1_2,Macosko,Nuclei
Zeng|4882,8999,4882,Zeng,Cells
Macosko|Ex_Tfap2d_Emid1_1,9000,Ex_Tfap2d_Emid1_1,Macosko,Nuclei
Zeng|4881,9001,4881,Zeng,Cells
Macosko|Ex_Neurod6_Pou4f3_1,9002,Ex_Neurod6_Pou4f3_1,Macosko,Nuclei
Macosko|Ex_Neurod6_Pou4f3_3,9003,Ex_Neurod6_Pou4f3_3,Macosko,Nuclei
Macosko|Ex_Tfap2d_Emid1_4,9004,Ex_Tfap2d_Emid1_4,Macosko,Nuclei
Macosko|Ex_Neurod6_Pou4f3_2,9005,Ex_Neurod6_Pou4f3_2,Macosko,Nuclei
Zeng|4814,9006,4814,Zeng,Cells
Macosko|Ex_Pou4f3_Ppp1r17_2,9007,Ex_Pou4f3_Ppp1r17_2,Macosko,Nuclei
Zeng|4864,9008,4864,Zeng,Cells
Zeng|4866,9009,4866,Zeng,Cells
Zeng|4861,9010,4861,Zeng,Cells
Macosko|Ex_Neurod6_Aox3,9011,Ex_Neurod6_Aox3,Macosko,Nuclei
Zeng|4850,9012,4850,Zeng,Cells
Macosko|Ex_Neurod6_Dnah11_1,9013,Ex_Neurod6_Dnah11_1,Macosko,Nuclei
Macosko|Ex_Neurod6_Dnah11_2,9014,Ex_Neurod6_Dnah11_2,Macosko,Nuclei
Macosko|Ex_Neurod6_Dnah11_3,9015,Ex_Neurod6_Dnah11_3,Macosko,Nuclei
Macosko|Ex_Pax6_Sntb1,9016,Ex_Pax6_Sntb1,Macosko,Nuclei
Macosko|Ex_Pax6_Scgn,9017,Ex_Pax6_Scgn,Macosko,Nuclei
Zeng|4842,9018,4842,Zeng,Cells
Macosko|Ex_Pax6_Htr3a_1,9019,Ex_Pax6_Htr3a_1,Macosko,Nuclei
Zeng|4841,9020,4841,Zeng,Cells
Macosko|Ex_Pax6_Qrfprl_1,9021,Ex_Pax6_Qrfprl_1,Macosko,Nuclei
Macosko|Ex_Pax6_Qrfprl_2,9022,Ex_Pax6_Qrfprl_2,Macosko,Nuclei
Zeng|4701,9023,4701,Zeng,Cells
Zeng|2305,9024,2305,Zeng,Cells
Macosko|Ex_Pax6_Vgll3_1,9025,Ex_Pax6_Vgll3_1,Macosko,Nuclei
Macosko|Ex_Pax6_Vgll3_2,9026,Ex_Pax6_Vgll3_2,Macosko,Nuclei
Macosko|Ex_Pou4f3_Xdh,9027,Ex_Pou4f3_Xdh,Macosko,Nuclei
Macosko|Ex_Pou4f3_Defb1_2,9028,Ex_Pou4f3_Defb1_2,Macosko,Nuclei
Zeng|4869,9029,4869,Zeng,Cells
Macosko|Ex_Prox1_Bhlhe23_3,9030,Ex_Prox1_Bhlhe23_3,Macosko,Nuclei
Zeng|4849,9031,4849,Zeng,Cells
Macosko|Ex_Pou4f3_Wfdc10_2,9032,Ex_Pou4f3_Wfdc10_2,Macosko,Nuclei
Zeng|4859,9033,4859,Zeng,Cells
Zeng|4867,9034,4867,Zeng,Cells
Macosko|Ex_Prox1_Ltbp1,9035,Ex_Prox1_Ltbp1,Macosko,Nuclei
Zeng|4865,9036,4865,Zeng,Cells
Macosko|Ex_Defb1_Bhlhe23_1,9037,Ex_Defb1_Bhlhe23_1,Macosko,Nuclei
Zeng|4843,9038,4843,Zeng,Cells
Macosko|Ex_Pou4f3_Crh,9039,Ex_Pou4f3_Crh,Macosko,Nuclei
Macosko|Ex_Pou4f3_Ppp1r17_1,9040,Ex_Pou4f3_Ppp1r17_1,Macosko,Nuclei
Zeng|4863,9041,4863,Zeng,Cells
Zeng|4284,9042,4284,Zeng,Cells
Zeng|4285,9043,4285,Zeng,Cells
Zeng|4827,9044,4827,Zeng,Cells
Zeng|4831,9045,4831,Zeng,Cells
Zeng|4825,9046,4825,Zeng,Cells
Zeng|4832,9047,4832,Zeng,Cells
Macosko|Ex_Ebf2_Prox1_Pou4f3,9048,Ex_Ebf2_Prox1_Pou4f3,Macosko,Nuclei
Zeng|4868,9049,4868,Zeng,Cells
Zeng|4870,9050,4870,Zeng,Cells
Zeng|24576,9051,24576,Zeng,Cells
Zeng|4871,9052,4871,Zeng,Cells
Zeng|4700,9053,4700,Zeng,Cells
Zeng|4706,9054,4706,Zeng,Cells
Zeng|24575,9055,24575,Zeng,Cells
Zeng|24574,9056,24574,Zeng,Cells
Macosko|Ex_C1ql4_Slc25a21,9057,Ex_C1ql4_Slc25a21,Macosko,Nuclei
Macosko|Ex_C1ql4_Tnnt2,9058,Ex_C1ql4_Tnnt2,Macosko,Nuclei
Zeng|4558,9059,4558,Zeng,Cells
Zeng|4550,9060,4550,Zeng,Cells
Macosko|Ex_Nxph4_Twist1_1,9061,Ex_Nxph4_Twist1_1,Macosko,Nuclei
Macosko|Ex_Nxph4_Twist1_2,9062,Ex_Nxph4_Twist1_2,Macosko,Nuclei
Zeng|4528,9063,4528,Zeng,Cells
Zeng|4573,9064,4573,Zeng,Cells
Zeng|4668,9065,4668,Zeng,Cells
Zeng|4549,9066,4549,Zeng,Cells
Zeng|4554,9067,4554,Zeng,Cells
Macosko|Ex_Pou4f1_Plscr5_8,9068,Ex_Pou4f1_Plscr5_8,Macosko,Nuclei
Macosko|Ex_Pou4f1_Plscr5_7,9069,Ex_Pou4f1_Plscr5_7,Macosko,Nuclei
Zeng|4669,9070,4669,Zeng,Cells
Macosko|Ex_Ebf2_Apela_1,9071,Ex_Ebf2_Apela_1,Macosko,Nuclei
Macosko|Ex_Ebf2_Apela_2,9072,Ex_Ebf2_Apela_2,Macosko,Nuclei
Zeng|4897,9073,4897,Zeng,Cells
Macosko|Ex_Pou4f2_St14_1,9074,Ex_Pou4f2_St14_1,Macosko,Nuclei
Macosko|Ex_Pou4f2_St14_2,9075,Ex_Pou4f2_St14_2,Macosko,Nuclei
Zeng|4672,9076,4672,Zeng,Cells
Macosko|Ex_Ebf2_Fbln1,9077,Ex_Ebf2_Fbln1,Macosko,Nuclei
Macosko|Ex_Pou4f2_St14_3,9078,Ex_Pou4f2_St14_3,Macosko,Nuclei
Macosko|Ex_Ebf2_Mdfic2,9079,Ex_Ebf2_Mdfic2,Macosko,Nuclei
Zeng|4680,9080,4680,Zeng,Cells
Zeng|4678,9081,4678,Zeng,Cells
Macosko|Ex_Tfap2b_Ramp3_2,9082,Ex_Tfap2b_Ramp3_2,Macosko,Nuclei
Macosko|Ex_Tfap2b_Ramp3_4,9083,Ex_Tfap2b_Ramp3_4,Macosko,Nuclei
Macosko|Ex_Tfap2b_Ramp3_1,9084,Ex_Tfap2b_Ramp3_1,Macosko,Nuclei
Zeng|4677,9085,4677,Zeng,Cells
Macosko|Ex_Tfap2b_Ramp3_3,9086,Ex_Tfap2b_Ramp3_3,Macosko,Nuclei
Macosko|Ex_Tfap2b_Slco1c1,9087,Ex_Tfap2b_Slco1c1,Macosko,Nuclei
Zeng|4660,9088,4660,Zeng,Cells
Zeng|4661,9089,4661,Zeng,Cells
Macosko|Ex_Tfap2b_Ramp3_7,9090,Ex_Tfap2b_Ramp3_7,Macosko,Nuclei
Zeng|4662,9091,4662,Zeng,Cells
Macosko|Ex_Tfap2b_Ramp3_5,9092,Ex_Tfap2b_Ramp3_5,Macosko,Nuclei
Macosko|Ex_Tfap2b_Ramp3_6,9093,Ex_Tfap2b_Ramp3_6,Macosko,Nuclei
Zeng|4663,9094,4663,Zeng,Cells
Macosko|Ex_Tfap2b_Gli2,9095,Ex_Tfap2b_Gli2,Macosko,Nuclei
Zeng|4664,9096,4664,Zeng,Cells
Macosko|Ex_Pou4f1_Plscr5_9,9097,Ex_Pou4f1_Plscr5_9,Macosko,Nuclei
Zeng|4670,9098,4670,Zeng,Cells
Zeng|4682,9099,4682,Zeng,Cells
Macosko|Ex_Pou4f2_Ramp3,9100,Ex_Pou4f2_Ramp3,Macosko,Nuclei
Zeng|4674,9101,4674,Zeng,Cells
Macosko|Ex_Pou4f1_Plscr5_5,9102,Ex_Pou4f1_Plscr5_5,Macosko,Nuclei
Macosko|Ex_Pou4f1_Plscr5_6,9103,Ex_Pou4f1_Plscr5_6,Macosko,Nuclei
Macosko|Ex_Pou4f1_Phex,9104,Ex_Pou4f1_Phex,Macosko,Nuclei
Zeng|4685,9105,4685,Zeng,Cells
Zeng|4665,9106,4665,Zeng,Cells
Macosko|Ex_Pou4f1_Trim21,9107,Ex_Pou4f1_Trim21,Macosko,Nuclei
Zeng|4686,9108,4686,Zeng,Cells
Macosko|Ex_Pou4f1_6430628N08Rik,9109,Ex_Pou4f1_6430628N08Rik,Macosko,Nuclei
Macosko|Ex_Pou4f1_Uaca,9110,Ex_Pou4f1_Uaca,Macosko,Nuclei
Zeng|4646,9111,4646,Zeng,Cells
Zeng|4647,9112,4647,Zeng,Cells
Zeng|4523,9113,4523,Zeng,Cells
Zeng|4524,9114,4524,Zeng,Cells
Macosko|Ex_Pou4f2_Trim21,9115,Ex_Pou4f2_Trim21,Macosko,Nuclei
Zeng|4676,9116,4676,Zeng,Cells
Macosko|Ex_Pou4f1_Plscr5_4,9117,Ex_Pou4f1_Plscr5_4,Macosko,Nuclei
Zeng|4684,9118,4684,Zeng,Cells
Zeng|4534,9119,4534,Zeng,Cells
Zeng|4681,9120,4681,Zeng,Cells
Macosko|Ex_Pou4f1_Plscr5_2,9121,Ex_Pou4f1_Plscr5_2,Macosko,Nuclei
Macosko|Ex_Pou4f1_Plscr5_3,9122,Ex_Pou4f1_Plscr5_3,Macosko,Nuclei
Macosko|Ex_Pou4f1_Plscr5_1,9123,Ex_Pou4f1_Plscr5_1,Macosko,Nuclei
Zeng|4667,9124,4667,Zeng,Cells
Zeng|4666,9125,4666,Zeng,Cells
Zeng|4673,9126,4673,Zeng,Cells
Zeng|4529,9127,4529,Zeng,Cells
Zeng|4671,9128,4671,Zeng,Cells
Zeng|4675,9129,4675,Zeng,Cells
Zeng|4649,9130,4649,Zeng,Cells
Zeng|4658,9131,4658,Zeng,Cells
Zeng|4654,9132,4654,Zeng,Cells
Zeng|4655,9133,4655,Zeng,Cells
Zeng|4653,9134,4653,Zeng,Cells
Zeng|4659,9135,4659,Zeng,Cells
Zeng|4656,9136,4656,Zeng,Cells
Zeng|4657,9137,4657,Zeng,Cells
Macosko|Ex_Gli3_Vwf,9138,Ex_Gli3_Vwf,Macosko,Nuclei
Macosko|Ex_Pou4f2_Sult3a2_12,9139,Ex_Pou4f2_Sult3a2_12,Macosko,Nuclei
Zeng|4886,9140,4886,Zeng,Cells
Zeng|4887,9141,4887,Zeng,Cells
Zeng|4899,9142,4899,Zeng,Cells
Zeng|4900,9143,4900,Zeng,Cells
Zeng|4904,9144,4904,Zeng,Cells
